model,roundtrip_bps,trades,exposure,turnover,CAGR,Sharpe,MaxDD,final_equity
Entry@t+1 (No-Overlap),5.0,106,0.19593345656192238,212.0,0.020371550648697445,0.11706241822461093,-0.2231025539772794,1.0442455415836331
Entry@t+1 (No-Overlap),10.0,106,0.19593345656192238,212.0,-0.004524725338745705,-0.026325339192327057,-0.23603884615206838,0.9903114019240988
Entry@t+1 (No-Overlap),15.0,106,0.19593345656192238,212.0,-0.028819553915340745,-0.16973894777914303,-0.2621516988143584,0.9391504402999139
Entry@t+1 (No-Overlap),25.0,106,0.19593345656192238,212.0,-0.07566206732226077,-0.4564254184064267,-0.3117482079004662,0.8445874849348404
Entry@t+1 (No-Overlap),50.0,106,0.19593345656192238,212.0,-0.18320922526787753,-1.1697910405249632,-0.42172852161254537,0.6476155748120128
Entry@t+1 (No-Overlap),100.0,106,0.19593345656192238,212.0,-0.3625169687538702,-2.560158195072149,-0.6230692562021276,0.38038929547972333
