feature_set,features_used,n_features,lookback,width1,width2,dropout,lr,cell,fold,mcc,thr_val,bal_acc,auprc,auroc,epochs_trained
v2,all,11,60,64,32,0.2,0.0005,GRU,1,0.0705472398114253,0.619140625,0.5051813471502591,0.5235668920113761,0.4920078087158185,1
v2,all,11,60,64,32,0.2,0.0005,GRU,2,0.06959652721993544,0.7744140625,0.5051150895140665,0.5461282707603926,0.5096348884381339,1
