feature_set,features_used,n_features,lookback,width1,width2,dropout,lr,cell,fold,mcc,thr_val,bal_acc,auprc,auroc,epochs_trained
v2,all,11,60,64,32,0.2,0.0005,GRU,1,0.07810738845750803,0.275390625,0.5102782955863142,0.5037391399178937,0.4955195291285649,1
v2,all,11,60,64,32,0.2,0.0005,GRU,2,0.09724786173253772,0.377197265625,0.5242378810594703,0.5335555703138651,0.4933378898785902,1
