Date,open,high,low,close,volume,logret_1d,logret_3d,logret_5d,realized_vol_10,bb_pos,rsi_14,macd,macd_sig,macd_diff,log_vol,vol_z_20,sma_diff,target,target_z
2012-04-25,18.46369060,18.53446950,18.17457666,18.29454041,905777600,0.08502279,0.06260820,0.00272515,0.04018373,0.05333005,46.36302574,0.04769834,0.24965126,-0.20195293,20.62430436,0.39207799,-0.02429724,0,0
2012-04-26,18.42260165,18.43519898,18.05851077,18.22556114,536068400,-0.00377761,0.06106684,0.03390742,0.04017377,0.01297213,43.15089530,0.07586047,0.21489311,-0.13903264,20.09977232,-2.12225547,-0.02598228,0,0
2012-04-27,18.14667800,18.17996761,18.00961782,18.08459473,406722400,-0.00776461,0.07348057,0.05106598,0.03919772,-0.08519388,41.33777233,0.08581513,0.18907751,-0.10326238,19.82364145,-3.44588312,-0.02579921,0,0
2012-04-30,17.92864465,17.94663969,17.48477669,17.51416779,506144800,-0.03205031,-0.04359254,0.02125191,0.03809101,-0.48448820,39.05142315,0.04713227,0.16068846,-0.11355619,20.04233335,-2.26547340,-0.02391241,0,0
2012-05-01,17.54176192,17.89745503,17.43169507,17.45868683,610999200,-0.00317280,-0.04298773,0.03825745,0.03397240,-0.47675668,39.12656109,0.01186223,0.13092321,-0.11906098,20.23060621,-1.41272094,-0.02552724,1,0
2012-05-02,17.40200346,17.61673945,17.36061567,17.57415199,427389200,0.00659185,-0.02863127,-0.04017349,0.03415563,-0.35358798,40.94157899,-0.00669527,0.10339952,-0.11009479,19.87320563,-2.40787760,-0.02573376,0,0
2012-05-03,17.70970610,17.73669785,17.40379697,17.44938278,390549600,-0.00712491,-0.00370586,-0.04352079,0.03241918,-0.40220962,43.82936024,-0.03111143,0.07649733,-0.10760876,19.78306554,-2.78276183,-0.02322024,0,0
2012-05-04,17.30723099,17.34561880,16.95003711,16.95243645,529992400,-0.02889271,-0.02942577,-0.06464889,0.03276761,-0.70141042,45.89309323,-0.08952879,0.04329210,-0.13282090,20.08837322,-1.34704560,-0.01891312,1,0
2012-05-07,16.83997716,17.17797647,16.83187899,17.07930565,460118400,0.00745597,-0.02856165,-0.02514261,0.03288190,-0.56462684,37.09422857,-0.12415649,0.00980238,-0.13395888,19.94699441,-1.68983408,-0.01376690,0,0
2012-05-08,17.08230055,17.13988308,16.75689864,17.04031372,497252000,-0.00228560,-0.02372235,-0.02425541,0.03216440,-0.55106663,37.10846544,-0.15298203,-0.02275450,-0.13022753,20.02460750,-0.80994238,-0.00739265,1,0
2012-05-09,16.90595496,17.21426360,16.82048051,17.07030487,480704000,0.00175846,0.00692883,-0.02908879,0.01343724,-0.48887985,43.27992243,-0.17143030,-0.05248966,-0.11894064,19.99076225,-0.69421689,-0.00952470,1,0
2012-05-10,17.23224907,17.27123751,17.04810550,17.11048508,333200000,0.00235104,0.00182390,-0.01961284,0.01373331,-0.41980253,48.99778186,-0.18072520,-0.07813677,-0.10258843,19.62425347,-1.42437662,-0.01145818,0,0
2012-05-11,16.94493880,17.22895446,16.92544457,16.99622345,399546000,-0.00670027,-0.00259076,0.00257960,0.01372493,-0.48373311,48.00822437,-0.19506286,-0.10152199,-0.09354088,19.80583946,-0.96199535,-0.01441851,0,0
2012-05-14,16.87206318,17.02021834,16.72300787,16.74160194,352626400,-0.01509441,-0.01944364,-0.01997078,0.01094288,-0.67130262,49.15817246,-0.22438483,-0.12609456,-0.09829027,19.68091970,-1.41909365,-0.01699107,0,0
2012-05-15,16.83847183,16.89155519,16.54755766,16.59014511,476336000,-0.00908790,-0.03088259,-0.02677308,0.01102207,-0.74399427,13.41567853,-0.25688281,-0.15225221,-0.10463060,19.98163405,-0.23698800,-0.01719413,0,0
2012-05-16,16.61654090,16.70171583,16.22635684,16.37751198,560896000,-0.01289968,-0.03708200,-0.04143122,0.01043183,-0.85907722,12.63639557,-0.29637894,-0.18107755,-0.11530139,20.14504606,0.54833071,-0.01881048,0,0
2012-05-17,16.35441101,16.42009168,15.89884758,15.89884758,717220000,-0.02966255,-0.05165013,-0.07344481,0.01264843,-1.08067858,11.11819852,-0.36212972,-0.21728799,-0.14484173,20.39089319,1.75652929,-0.02292675,0,0
2012-05-18,16.01401662,16.29743165,15.66072287,15.90664864,732292400,0.00049055,-0.04207168,-0.06625399,0.01088233,-0.91963717,14.24768113,-0.40889472,-0.25560933,-0.15328539,20.41169045,1.85873597,-0.02539012,1,1
2012-05-21,16.03021180,16.84116886,16.01671432,16.83337021,631106000,0.05662606,0.02745407,0.00546648,0.02261059,-0.20196028,39.97688709,-0.36694769,-0.27787700,-0.08907068,20.26298439,1.12793043,-0.02593775,0,0
2012-05-22,17.08139468,17.21125684,16.57244832,16.70410919,694870400,-0.00770849,0.04940812,0.00684590,0.02269771,-0.29486849,36.11561090,-0.34021289,-0.29034418,-0.04986871,20.35923591,1.60095181,-0.02762161,1,1
2012-05-23,16.72000015,17.17886465,16.59193991,17.11168480,584897600,0.02410680,0.07302438,0.04385238,0.02416114,0.06307098,45.05707854,-0.28287659,-0.28885066,0.00597407,20.18694735,0.85885100,-0.02400296,0,0
2012-05-24,17.27095128,17.28984648,16.83188174,16.95454597,496230000,-0.00922556,0.00717276,0.06428937,0.02432564,-0.01683985,50.03428811,-0.24726662,-0.28053385,0.03326723,20.02255009,-0.00566303,-0.02126726,0,0
2012-05-25,16.93263906,16.97042783,16.74909293,16.86365891,328507200,-0.00537505,0.00950620,0.05842377,0.02429422,-0.05164636,46.45339554,-0.22379947,-0.26918698,0.04538751,19.61006931,-2.23279686,-0.01851811,1,1
2012-05-29,17.12187913,17.21485104,16.95422984,17.16296577,380508800,0.01759296,0.00299236,0.01939067,0.02435363,0.30295339,51.85808238,-0.17898677,-0.25114693,0.07216017,19.75701986,-1.17639957,-0.01500373,1,1
2012-05-30,17.07090048,17.39450361,16.99172392,17.36991119,529429600,0.01198556,0.02420347,0.03908472,0.02415180,0.54771054,54.30783875,-0.12532890,-0.22598333,0.10065443,20.08731076,0.42326381,-0.01012795,0,0
2012-05-31,17.41699650,17.43979022,17.13868128,17.32672501,491674400,-0.00248936,0.02708916,0.01248856,0.02353039,0.53347506,53.10648393,-0.08530607,-0.19784788,0.11254181,20.01332727,-0.02420002,-0.00377805,0,0
2012-06-01,17.06969796,17.17436707,16.81057588,16.82467079,520987600,-0.02940380,-0.01990760,-0.00768969,0.02348736,-0.02641665,47.78255676,-0.09302690,-0.17688368,0.08385678,20.07123680,0.33463492,0.00356503,1,0
2012-06-04,16.83997659,17.01992222,16.45009359,16.92365074,556995600,0.00586579,-0.02602737,0.00355115,0.02341732,0.09937838,52.45176163,-0.09012002,-0.15953095,0.06941093,20.13806790,0.80389541,0.00968843,0,0
2012-06-05,16.83307252,16.98902631,16.74489924,16.87985802,388214400,-0.00259102,-0.02612903,-0.01663283,0.01534372,0.05753817,54.01826750,-0.09030897,-0.14568655,0.05537758,19.77706832,-1.29365190,0.01056270,1,1
2012-06-06,17.02801583,17.21036075,16.95993580,17.13868332,401455600,0.01521701,0.01849178,-0.01340138,0.01572613,0.37551820,60.42374845,-0.06878082,-0.13030541,0.06152459,19.81060750,-0.98863211,0.01284825,0,0
2012-06-07,17.31352705,17.31442560,17.10988764,17.14647675,379766800,0.00045462,0.01308062,-0.01045739,0.01378574,0.37797682,69.61515016,-0.05050851,-0.11434603,0.06383752,19.75506794,-1.16065518,0.01282579,1,1
2012-06-08,17.14288782,17.41220806,17.06491089,17.40440941,347516400,0.01493087,0.03060251,0.03387728,0.01406364,0.65585769,71.83069624,-0.01504118,-0.09448506,0.07944388,19.66632242,-1.55249396,0.01461141,0,0
2012-06-11,17.62634047,17.64973322,17.11379328,17.12998962,591264800,-0.01589288,-0.00050738,0.01211861,0.01508418,0.31599812,55.33853194,-0.00897301,-0.07738265,0.06840964,20.19777453,0.66705921,0.01578827,1,1
2012-06-12,17.22865666,17.29343559,16.99592563,17.27964020,435380400,0.00869824,0.00773623,0.02340786,0.01427470,0.45255042,60.28288998,0.00782145,-0.06034183,0.06816328,19.89173069,-0.83588528,0.01486121,0,0
2012-06-13,17.23046405,17.34922817,17.10630063,17.15968513,293580000,-0.00696620,-0.01416084,0.00122465,0.01385857,0.28095078,50.95585130,0.01132130,-0.04600920,0.05733051,19.49766073,-2.42820850,0.01191067,0,0
2012-06-14,17.13208039,17.19986089,17.01271733,17.14077759,345573200,-0.00110247,0.00062957,-0.00033244,0.01385137,0.22312394,53.92457079,0.01242604,-0.03432215,0.04674819,19.66071505,-1.47031001,0.00853689,1,0
2012-06-15,17.12488931,17.23345699,17.08140169,17.21876144,335255200,0.00453929,-0.00352937,-0.01072402,0.00966552,0.29673857,57.52420812,0.01937090,-0.02358354,0.04295445,19.63040259,-1.49174228,0.00694208,1,1
2012-06-18,17.12368422,17.63143090,17.10598870,17.56814957,440412000,0.02008801,0.02352483,0.02525687,0.01117455,1.02797559,58.40694881,0.05246270,-0.00837429,0.06083700,19.90322121,0.02729415,0.00581963,1,0
2012-06-19,17.49677390,17.69471450,17.48777718,17.61703873,361404400,0.00277896,0.02740626,0.01933760,0.01096368,0.97386797,55.48743418,0.08169145,0.00963886,0.07205259,19.70550811,-0.77623609,0.00782045,0,0
2012-06-20,17.64103234,17.67222374,17.41879882,17.56695557,358943200,-0.00284693,0.02002004,0.02345687,0.01043587,0.80140162,55.31799900,0.09966527,0.02764414,0.07202113,19.69867472,-0.64178430,0.00778249,0,0
2012-06-21,17.55796079,17.64133541,17.31803169,17.32493019,326351200,-0.01387310,-0.01394106,0.01068624,0.01165533,0.26377410,62.51507835,0.09330467,0.04077624,0.05252842,19.60348466,-1.19903423,0.00819529,1,1
2012-06-22,17.36601237,17.46048351,17.25744472,17.45778465,284471600,0.00763915,-0.00908088,0.01378609,0.01089255,0.49280281,63.13981763,0.09785607,0.05219221,0.04566386,19.46614398,-2.05849962,0.00703242,0,0
2012-06-25,17.31383324,17.38881178,17.10599571,17.11799240,304382400,-0.01965556,-0.02588952,-0.02595748,0.01155891,-0.27034543,55.11347009,0.07320087,0.05639394,0.01680693,19.53379536,-1.57141565,0.00621992,1,0
2012-06-26,17.13478387,17.22955614,17.01482014,17.15577888,276536400,0.00220498,-0.00981144,-0.02653147,0.01118805,-0.18426817,50.40559594,0.05606424,0.05632800,-0.00026376,19.43785302,-1.74913953,0.00552235,1,0
2012-06-27,17.24484965,17.29703446,17.15247832,17.22985458,202997200,0.00430853,-0.01314205,-0.01937600,0.01105590,-0.00167434,51.91783904,0.04790836,0.05464407,-0.00673571,19.12870274,-3.20386745,0.00633825,0,0
2012-06-28,17.14497422,17.21485292,16.96322840,17.06639671,282836400,-0.00953219,-0.00301867,-0.01503509,0.01149646,-0.34123973,41.87183977,0.02793309,0.04930188,-0.02136879,19.46037920,-1.33188631,0.00666703,1,1
2012-06-29,17.33482332,17.51477051,17.22235714,17.51477051,421500800,0.02593313,0.02070948,0.00325889,0.01419812,0.62377314,58.53845395,0.04773233,0.04898797,-0.00125563,19.85933223,1.08641253,0.00636943,1,1
2012-07-02,17.53666649,17.79878704,17.50277623,17.77029610,400092000,0.01448375,0.03088469,0.03739821,0.01348453,1.05456867,60.39922480,0.08308441,0.05580726,0.02727715,19.80720508,0.90101911,0.00507496,1,1
2012-07-03,17.84107358,17.99462805,17.81468246,17.97693253,241712800,0.01156110,0.05197798,0.04675433,0.01388293,1.24822259,66.70729720,0.12631889,0.06990958,0.05640931,19.30326080,-2.30235916,0.00397158,1,1
2012-07-05,18.01142300,18.42470030,17.98413172,18.29273987,484383200,0.01741484,0.04345970,0.05986064,0.01455560,1.37184669,71.00067175,0.18394514,0.09271669,0.09122845,19.99838689,1.85178072,0.00481299,0,0
2012-07-06,18.20726624,18.24775388,18.04201618,18.17097664,418930400,-0.00667862,0.02229733,0.06271421,0.01372549,0.99376769,67.08647439,0.21728436,0.11763023,0.09965414,19.85321535,0.98413303,0.00671085,1,1
2012-07-09,18.15357852,18.41150099,18.11788957,18.41120148,379405600,0.01313362,0.02386985,0.04991470,0.01396115,1.08325330,65.74446769,0.26009190,0.14612256,0.11396933,19.75411638,0.41154193,0.00926185,0,0
2012-07-10,18.53356556,18.59054904,18.15387904,18.24085426,511957600,-0.00929544,-0.00284043,0.02613551,0.01217182,0.77421898,61.14452334,0.27707760,0.17231357,0.10476403,20.05375237,2.06849301,0.01246318,0,0
2012-07-11,18.17816929,18.22435575,17.91125013,18.12748528,469322000,-0.00623451,-0.00239632,0.00833990,0.01276933,0.58021493,59.79248708,0.27818423,0.19348770,0.08469653,19.96679966,1.58765496,0.01554444,0,0
2012-07-12,18.00182753,18.09869803,17.77509482,17.96163940,428041600,-0.00919097,-0.02472092,-0.01826591,0.01359713,0.35581252,61.42751599,0.26265118,0.20732040,0.05533079,19.87473095,1.01273989,0.01738375,1,1
2012-07-13,18.08309398,18.21025406,17.99461961,18.14367485,311427200,0.01008367,-0.00534181,-0.00150362,0.01279363,0.50880216,62.09665373,0.26200959,0.21825824,0.04375135,19.55667616,-0.85303653,0.02058837,1,0
2012-07-16,18.14817454,18.34311512,18.14517457,18.20185852,301260400,0.00320170,0.00409440,-0.01143555,0.01073637,0.52061523,71.22370825,0.26316249,0.22723909,0.03592340,19.52348556,-1.01698618,0.02163323,0,0
2012-07-17,18.31822523,18.33951975,18.08909327,18.20276070,293624800,0.00004956,0.01333493,-0.00209055,0.01009894,0.47528499,70.80194268,0.26113872,0.23401901,0.02711970,19.49781332,-0.81603620,0.02224239,0,0
2012-07-18,18.19226419,18.24474851,18.10139047,18.18236732,252700000,-0.00112097,0.00213029,0.00302299,0.00960555,0.41428844,69.33748718,0.25495038,0.23820529,0.01674509,19.34771357,-1.15847279,0.02177335,1,1
2012-07-19,18.33291812,18.45498161,18.17456505,18.42409134,436861600,0.01320682,0.01213541,0.02542078,0.00887778,0.61105108,76.71436637,0.26647938,0.24386011,0.02261927,19.89512700,1.37128362,0.02005587,0,0
2012-07-20,18.38540763,18.42769556,18.10559162,18.12358665,397471200,-0.01644490,-0.00435905,-0.00110779,0.01021765,0.25663070,62.71937446,0.24850339,0.24478876,0.00371462,19.80063304,0.72301154,0.01751389,0,0
2012-07-23,17.82667910,18.17157685,17.62603960,18.10949516,487975600,-0.00077782,-0.00401590,-0.00508731,0.00907437,0.20985281,57.88164607,0.23046357,0.24192372,-0.01146015,20.00577596,1.01644160,0.01398027,0,0
2012-07-24,18.21595582,18.28493598,17.94993524,18.02221489,565132400,-0.00483124,-0.02205396,-0.00996811,0.00876098,0.06851453,51.11397219,0.20674092,0.23488716,-0.02814624,20.15257060,1.55266842,0.01021174,0,0
2012-07-25,17.22866103,17.41880304,17.09490027,17.24395561,877312800,-0.04414347,-0.04975254,-0.05299061,0.01621191,-0.91295929,28.98164401,0.12371542,0.21265282,-0.08893740,20.59237416,3.81933781,0.00504744,0,0
2012-07-26,17.38760198,17.40679668,17.10568780,17.24124718,406632800,-0.00015708,-0.04913179,-0.06635452,0.01620393,-0.91963935,30.43391376,0.05704103,0.18153046,-0.12448943,19.82342112,-0.09096742,0.00100704,1,1
2012-07-27,17.24515769,17.56966114,17.14258833,17.54956627,403936400,0.01772463,-0.02657592,-0.03218498,0.01710199,-0.63523943,32.37217898,0.02874847,0.15097406,-0.12222559,19.81676800,-0.14936917,-0.00363819,1,1
2012-07-30,17.72230831,17.97783145,17.62933474,17.84557152,379142400,0.01672615,0.03429370,-0.01468101,0.01817684,-0.24886592,42.30854323,0.02986728,0.12675270,-0.09688543,19.75342242,-0.41029337,-0.00653116,1,1
2012-07-31,18.09149500,18.34552052,18.07620042,18.31732750,462327600,0.02609209,0.06054286,0.01624231,0.02024713,0.41325530,53.24183116,0.06803642,0.11500945,-0.04697303,19.95178429,0.78645658,-0.00740238,0,0
2012-08-01,18.47178504,18.48648059,18.08459939,18.19886589,384501600,-0.00648819,0.03633004,0.05389760,0.02036939,0.21958826,54.11762217,0.08771575,0.10955071,-0.02183496,19.76745851,-0.58574477,-0.00792118,1,0
2012-08-02,18.07979778,18.31522601,18.00212042,18.22825241,332158400,0.00161344,0.02121734,0.05566812,0.01986358,0.26958094,51.55018894,0.10447864,0.10853629,-0.00405766,19.62112252,-1.42942341,-0.00882907,1,1
2012-08-03,18.40340294,18.53386416,18.34132127,18.46548462,344920800,0.01293057,0.00805582,0.05087406,0.01950587,0.58046789,54.53429459,0.13534582,0.11389820,0.02144762,19.65882538,-0.97329645,-0.00774423,1,1
2012-08-06,18.51316914,18.74050244,18.45228874,18.67092323,302103200,0.01106411,0.02560813,0.04521202,0.01968597,0.81490642,57.52295320,0.17437538,0.12599363,0.04838174,19.52627924,-1.63401769,-0.00535103,0,0
2012-08-07,18.67752447,18.74440484,18.53566717,18.62174225,290446800,-0.00263757,0.02135712,0.01648237,0.01960038,0.68677204,56.99563981,0.19904363,0.14060363,0.05844000,19.48693098,-1.69541357,-0.00308453,0,0
2012-08-08,18.57614969,18.71081054,18.50747064,18.59024620,244706000,-0.00169279,0.00673375,0.02127777,0.01082051,0.59144023,52.83529060,0.21358981,0.15520087,0.05838894,19.31556805,-2.25190212,0.00307327,1,1
2012-08-09,18.60951886,18.72638476,18.60801324,18.69626427,221642400,0.00568669,0.00135633,0.02535101,0.01051342,0.64843812,60.46700058,0.23100959,0.17036261,0.06064698,19.21657583,-2.63451826,0.00905860,1,0
