Date,close,high,low,open,volume,logret_1d,logret_3d,logret_5d,realized_vol_10,bb_pos,rsi_14,macd,macd_sig,macd_diff,log_vol,vol_z_20,sma_diff,target
2019-03-18,44.885501861572266,44.97382978489912,44.353137432236814,44.35552703623312,104879200,0.010156648588731443,0.03413592427075063,0.04972125934683236,0.012589693412507048,1.1459897404582933,78.72427169473119,1.145756132506321,0.9391520544586262,0.20660407804769487,18.468319769625563,0.19966348002087397,0.01713120271087476,0
2019-03-19,44.529808044433594,45.11707887203992,44.384184229156126,44.96429352836273,126585600,-0.007956035577153298,0.015124915365839264,0.030592426339793644,0.013185941856638581,0.8696946013961072,73.52706754778666,1.182378664290077,0.9877973764249164,0.1945812878651607,18.656429317129174,1.1237639554957777,0.018861239766976068,1
2019-03-20,44.9189338684082,45.23644164440341,44.10009725817005,44.45818824186077,124140800,0.008700586959467849,0.010901199971045994,0.03488047565306518,0.012518280290819842,0.8844869304206965,80.39707051101985,1.2286385066110483,1.0359656024621429,0.19267290414890548,18.636926963266056,1.0002486246335522,0.021906967747761907,1
2019-03-21,46.573307037353516,46.8693301940771,45.31282721306185,45.362961547719905,204136800,0.03616817107420589,0.03691272245652044,0.059993673399513,0.013477587173592627,1.1957811306243562,83.75852925467657,1.382853182799927,1.1053431185296998,0.2775100642702273,19.134300915299963,4.1321287535575175,0.02765968764475102,0
2019-03-22,45.60884475708008,47.19399365272044,45.54438737550608,46.63298312227623,169630800,-0.02092590497303526,0.02394285306063848,0.026143466072216626,0.016951720554869574,0.7842255792128684,73.0582709016526,1.4109804744611338,1.1664705897159866,0.24450988474514723,18.949134868607693,2.973392560463999,0.032572109683716155,0
2019-03-25,45.05740737915039,45.830881765321216,44.546530927501585,45.718679604393095,175381200,-0.01216426541458926,0.0030780006865813725,0.0038225520688959236,0.01592696393048634,0.5572808933766417,68.89864977301775,1.372948670264428,1.2077662058256748,0.16518246443875317,18.982472448577397,3.195331581641696,0.03387060753338167,0
2019-03-26,44.59187316894531,46.04572527279197,44.064287847400074,45.75447765967055,199202000,-0.010385769788480381,-0.0434759401761049,0.00139281785756884,0.016500622282989444,0.3780192734690959,67.09392614480448,1.2903689018288276,1.2242867450263055,0.06608215680252205,19.109829943225012,3.3531902857441453,0.0335614982696566,1
2019-03-27,44.992942810058594,45.30089948100044,44.53458674675272,45.059786174955896,119393600,0.008954024548878614,-0.013596010654191026,0.0016462554469796054,0.01659994733869426,0.45065369081226986,72.46138321458596,1.2429587537492424,1.228021146770893,0.014937606978349338,18.59793615614614,-0.10607492577293197,0.033414266682348925,1
2019-03-28,45.05260467529297,45.25313468109464,44.76851867906297,45.107510920114926,83121600,0.0013251487859453626,-0.00010659645365640458,-0.03319676684128092,0.016401831324684753,0.4246377982735328,72.33684121160401,1.1964086297882233,1.221698643374359,-0.025290013586135807,18.235815153848133,-1.7248612011542395,0.03174443451432252,1
2019-03-29,45.346248626708984,45.377284340493745,45.00964226896314,45.317602517178074,94256000,0.006496652855566776,0.016775826190390752,-0.005774209012678888,0.016078509815573305,0.46717403589317213,68.0379289529891,1.169728037284564,1.2113045221564,-0.04157648487183607,18.361525042743605,-1.05156629589351,0.02962273698517759,1
2019-04-01,45.65421676635742,45.759253733689775,44.97145644390192,45.749706243092305,111448000,0.006768521766558955,0.014590323408071093,0.013158578168469326,0.015923345761828595,0.511275950728988,67.26855042486237,1.1600614641293205,1.2010559105509842,-0.04099444642166361,18.529068672368197,-0.3629820811554335,0.027073458436610354,1
2019-04-02,46.31787109375,46.42291168705589,45.60885073162473,45.61839822070278,91062800,0.014431896928763788,0.027697071550889518,0.037976244885713495,0.015988889119217274,0.654031583932067,69.30073518198446,1.192208950433546,1.1992865185274966,-0.007077568093950548,18.327059936354903,-1.1932137477942697,0.025991869362247844,1
2019-04-03,46.635379791259766,46.909914730827474,46.11017681396402,46.13405100118274,93087200,0.006831604690568316,0.02803202338589106,0.0358538250274032,0.015937860211802046,0.6934983243488566,68.62186744392662,1.2291376298130388,1.205256740784605,0.02388088902843366,18.349047246221573,-1.1028485424285528,0.02411694890350269,1
2019-04-04,46.71653747558594,46.87887026175252,46.10778224208354,46.50168075880864,76457200,0.0017387474654815271,0.02300224908481363,0.03626742370693936,0.01115899162745271,0.6926349387901637,66.41512619585308,1.2505372066541867,1.2143128339585214,0.03622437269566525,18.152241665106857,-1.8447818778735214,0.018107182800676025,1
2019-04-05,47.02928161621094,47.05315580507173,46.773841637621636,46.897980862856144,74106400,0.006672197307320715,0.015242549463370558,0.0364429681586933,0.008394562921878465,0.8059975013829811,65.72138977789423,1.2780003711618662,1.2270503413991904,0.05095002976267571,18.12101245630724,-1.9425013914056106,0.014763566777411974,1
2019-04-08,47.769344329833984,47.80037640839409,46.871727159923644,46.890825785101555,103526800,0.015613680915393502,0.024024625688195744,0.04528812730752785,0.007321895619391426,0.9998368895070664,72.48927077255942,1.3439893305248631,1.2504381392243251,0.09355119130053802,18.455341074349317,-0.5194663223216457,0.015081394410241256,0
2019-04-09,47.626094818115234,48.42583270446762,47.56163742923543,47.821852946309676,143072800,-0.0030032802547044213,0.019282597968009796,0.02785295012405964,0.005695030229913696,0.8544911973232049,69.45770262519937,1.3689466529596146,1.2741398419713832,0.0948068109882314,18.77886414959046,1.0021091941442681,0.01679776635567265,1
2019-04-10,47.89347457885742,47.92212433476872,47.31097932542279,47.430342987431864,86781200,0.0055984435607050465,0.018208844221394127,0.02661978899419637,0.005638374324697288,0.8752242075208165,61.85168696303681,1.3942290186533484,1.2981576773077763,0.09607134134557205,18.278900566309854,-1.1230350856542295,0.018120451331760545,0
2019-04-11,47.49480056762695,47.98419231228525,47.373050943277576,47.948384670620705,83603200,-0.008359021735171002,-0.0057638584291703765,0.01652201979354384,0.0071946069360299195,0.6516390633791559,68.84543897908773,1.3663454351112065,1.3117952288684624,0.05455020624274409,18.241592354834328,-1.0782314151470869,0.01940984746336838,0
2019-04-12,47.47570037841797,47.778885091039584,46.840688483477834,47.55448083017114,111042800,-0.00040223415221030123,-0.0031628123266762564,0.009447588334012824,0.007392900736150973,0.5843926218623325,77.0417343126002,1.327404772682769,1.3149171376313238,0.012487635051445123,18.525426270543175,0.14726310136496965,0.02066346291777421,1
2019-04-15,47.561641693115234,47.70965510465262,47.270394078957786,47.40647039627106,70146400,0.0018085804221774637,-0.006952675465203839,-0.004357512159203214,0.007396813876928773,0.5611579206869367,86.28912641151855,1.2886243041727141,1.3096585709396018,-0.021034266766887688,18.066095044592906,-1.843633302047253,0.021834913449623183,0
2019-04-16,47.5664176940918,48.07251843814989,47.40169526328692,47.61655203321536,102785600,0.00010041203429000944,0.001506758304257172,-0.0012538198702087833,0.006505777654425477,0.5149570981493793,84.81882490866016,1.2439365604986037,1.2965141688514024,-0.05257760835279868,18.44815582335251,-0.01817511253384191,0.02118200720169483,1
2019-04-17,48.492679595947266,48.55236142338571,47.413631135907046,47.63564578548703,115627200,0.01928584876608186,0.021194841222549332,0.01243358533516803,0.008329560441614417,0.8173829179213729,87.7025719665551,1.268638718617062,1.2909390788045343,-0.02230036018747228,18.56588178064288,0.5959903226967729,0.02125195653619083,1
2019-04-18,48.66695785522461,48.73618718413793,48.347064079559786,48.4902983043533,96783200,0.0035874659634673733,0.02297372676383924,0.024380073033806404,0.008296581280731883,0.7867757581664706,87.37217101880178,1.287437379209294,1.2902387388854863,-0.0028013596761924386,18.387983983465606,-0.18554980550632413,0.023140120171379674,1
2019-04-22,48.82689666748047,48.92477573931631,48.30408327313111,48.42106096698539,77758000,0.003281005895546585,0.026154320625095817,0.02806331308156329,0.008248484565015701,0.7506643155342253,86.93691893203096,1.3002526751898884,1.2922415261463667,0.008011149043521737,18.16911199762108,-1.3485377797493512,0.02346326524480169,1
2019-04-23,49.53114700317383,49.59560440430232,48.67650269713452,48.80302789469298,93292000,0.01432038183389528,0.021188853692909237,0.040575114493281106,0.008049562329941518,0.8918104030161474,87.05924174549683,1.3516549689030484,1.3041242146977032,0.04753075420534514,18.35124491723237,-0.03549630838923767,0.022342296681860496,0
2019-04-24,49.454750061035156,49.76986821378847,49.42848991141491,49.50249479415661,70162400,-0.0015435927657097004,0.016057794963732164,0.038931109693281396,0.007928399899603778,0.7935769198000701,84.43117454710045,1.3704296028506988,1.3173852923283025,0.05304431052239633,18.066323112968792,-1.9600281370074846,0.0209532180267078,0
2019-04-25,49.005943298339844,49.597986024015086,48.9677460534086,49.37597136789553,74172800,-0.009116528754367526,0.0036602603138180534,0.010528732172832012,0.00886149764898378,0.5816743745132597,75.65528149422677,1.3337193936447989,1.3206521125916018,0.0130672810531971,18.121908064112496,-1.51029748371408,0.018982780306363578,0
2019-04-26,48.77198791503906,48.93909629580391,48.25156050901197,48.91522210882772,74596400,-0.00478545264505037,-0.015445574165127596,0.0021558135643142684,0.008446393396490153,0.4574490138126678,69.87996476901881,1.2710956448168176,1.310740819036645,-0.039645174219827384,18.12760280663691,-1.186461996148715,0.017687367884567262,1
2019-04-29,48.84599685668945,49.17066615604025,48.66695136754799,48.79586251694633,88818800,0.0015162975552773794,-0.012385683844140516,0.000391105224045063,0.008390877018664485,0.4581048457565833,64.48274517265433,1.2134498808830543,1.291282631405927,-0.07783275052287264,18.302108897266347,-0.08105850993628202,0.01682972161693219,0
2019-04-30,47.90541076660156,48.55713532887878,47.532996731014585,48.47596891449491,186139600,-0.019443969794265215,-0.022713124884038205,-0.03337324640411543,0.010975918357991533,-0.03964438559260114,53.093642022767355,1.0794248235389574,1.2489110698325332,-0.16948624629357578,19.042007487799363,4.7263626992324665,0.015160732115766962,1
2019-05-01,50.256874084472656,51.400376291203976,49.94891381611676,50.10408875249977,259309200,0.047918877609995025,0.02999120537100719,0.016089223971589295,0.018507982607437006,1.0628026037946454,67.9087794067151,1.1496994185150484,1.2290687395690363,-0.07936932105398786,19.37353173001832,5.64460391641437,0.016595244242656237,0
2019-05-02,49.929840087890625,50.765386085535305,49.68634073417203,50.09456259597121,127985200,-0.006528513502796152,0.02194639431293366,0.01867723922316067,0.01816899417152365,0.8081088901166341,68.65416569971381,1.1655676921334788,1.216368530081925,-0.05080083794844614,18.667425190198806,1.7130627721245903,0.01610413854237014,1
2019-05-03,50.550506591796875,50.57199117489854,50.1876400699806,50.34520096477196,83569600,0.01235414523323497,0.053744509340433844,0.03581683710144601,0.01841458598173541,0.9865982781973859,71.5674029168191,1.2142291353981776,1.2159406511451754,-0.0017115157469977937,18.241190375559558,-0.42977118971299344,0.015971635939516116,0
2019-05-06,49.769866943359375,49.85580891786009,48.581005998340764,48.76959896429785,129772400,-0.01556324757832428,-0.009737615847885461,0.01873729196784435,0.019410550193563008,0.5535117457975361,64.11355935249884,1.176243580412276,1.2080012369985955,-0.03175765658631957,18.68129270480147,1.5710785840452255,0.015048665123664096,0
2019-05-07,48.428218841552734,49.51681471565359,47.943602727798975,49.149176286929475,155054800,-0.02732704169557021,-0.03053614404065952,0.010854220066539355,0.020865968850174724,-0.14108242569049123,54.704188117466536,1.026052273308693,1.171611444260615,-0.14555917095192195,18.859289160787114,2.213148527359134,0.012097450450966774,0
2019-05-08,48.43777084350586,49.02026607598343,48.1632358878382,48.19904352807667,105358000,0.0001972209650702439,-0.042693068308824245,-0.036867436578385426,0.020879791838034293,-0.162168109076333,49.666946178195936,0.8974501009667151,1.116779175601835,-0.21932907463511997,18.472874632683062,0.5205042659605867,0.009168380110469831,0
2019-05-09,47.91733932495117,48.146515470937004,46.94810716328086,47.84094484782978,139634400,-0.010802469709040974,-0.03793229043954094,-0.04114139278463025,0.020949630631780503,-0.439516820093349,45.63636331329437,0.7449501570423891,1.042413371889946,-0.2974632148475569,18.754538136274643,1.3504287579613,0.006910392227674089,0
2019-05-10,47.25352478027344,47.65373790443453,46.1966858308996,47.31104129279952,164834800,-0.013950179315028954,-0.024555428058999684,-0.06744571733289417,0.02127104283978982,-0.7708755679187772,41.348686225207366,0.564026816705244,0.9467360608530057,-0.38270924414776164,18.92045431819599,1.7960031829719632,0.004043737851743057,0
2019-05-13,44.507171630859375,45.408241627342775,43.81938698504411,44.98406973256331,229722400,-0.05987691325041755,-0.08462956227448748,-0.11175938300498744,0.027668250191487494,-1.539370692875949,27.44133656401148,0.19676780233734803,0.7967424091498742,-0.5999746068125261,19.2523821814071,2.705266817118358,-0.0018194189754097145,1
2019-05-14,45.211734771728516,45.46096566171211,44.432883212543324,44.67252984613877,146118800,0.01570633555528822,-0.058120757010158286,-0.06872600575412902,0.028458168554660025,-1.077183703284904,31.96537188478871,-0.03700864272300208,0.629992198775299,-0.6670008414983011,18.799930547429494,1.0042318590646315,-0.004957377445578781,1
2019-05-15,45.753326416015625,45.95223352405222,44.57905959047362,44.63897123783222,106178800,0.011907825638584946,-0.032262752056544386,-0.057015401080614314,0.022578011266083754,-0.8103202166474994,36.2831798613498,-0.1765411834086521,0.4686855223385088,-0.6452267057471609,18.480635023492553,-0.1525695867986891,-0.012402192581891458,0
2019-05-16,45.552032470703125,46.12478777769744,45.25486932916094,45.51129298187126,132125600,-0.004409254262586426,0.02320490693128674,-0.050622185634159766,0.022617747843101384,-0.7708239748118046,36.38340789375133,-0.29990732136782583,0.3149669535972419,-0.6148742749650677,18.699263543298574,0.44952574472436513,-0.018468516761419917,0
2019-05-17,45.293216705322266,45.74854387618077,44.75640689461861,44.79714638618235,131516400,-0.0056979636903649045,0.001800607685633615,-0.04236997000949572,0.021395771796714882,-0.7471814509934269,35.20717014021558,-0.4137902275899563,0.16921551735980228,-0.5830057449497585,18.694642116634743,0.07126786416456006,-0.02596239937619349,0
2019-05-20,43.876895904541016,44.17885296626385,43.203489531519445,43.979945845884885,154449200,-0.03176938732028001,-0.04187660527323134,-0.014262444079358172,0.022372823745180303,-0.9541134999737833,33.86553119710929,-0.6112820245204418,0.013116008983753466,-0.6243980335041952,18.855375797645653,0.7480607022409684,-0.03324546271523399,1
2019-05-21,44.71807098388672,45.053574865945905,44.26274010770005,44.38735740248691,113459200,0.01898980014160756,-0.01847755086903735,-0.010978979493038832,0.023738379860062164,-0.6695890489579515,24.763743151074763,-0.6919436024011318,-0.1278959132932236,-0.5640476891079083,18.546953858894774,-0.667638026421428,-0.036153929083501235,0
2019-05-22,43.802608489990234,44.5047749813333,43.7474907918009,44.25314530140876,118994400,-0.020684322318472947,-0.033463909497145394,-0.043571127450096725,0.023858196574832236,-0.7782070730594061,23.503469982601004,-0.8202829452406988,-0.26637331968271866,-0.5539096255579801,18.594586991144972,-0.4932227612239276,-0.040195563040186566,0
2019-05-23,43.05491638183594,43.265802939260645,42.611568633482584,43.08846676529334,146118800,-0.017216944153196412,-0.0189114663300618,-0.05637881734070671,0.0239664005938239,-0.8234686946926877,17.93838972367996,-0.9711307131274154,-0.407324798371658,-0.5638059147557574,18.799930547429494,0.6420871846517618,-0.044465476355210254,0
2019-05-24,42.88956069946289,43.64924013152873,42.805682910338874,43.18432505134615,94858800,-0.0038479700388416305,-0.04174923651051099,-0.05452882368918344,0.02402701819260042,-0.7560789437872412,18.935060649283457,-1.0914400362692476,-0.5441478459511759,-0.5472921903180716,18.367900028112317,-2.051711694043717,-0.047792260045676604,0
2019-05-28,42.712215423583984,43.277781584642646,42.63553040781726,42.877572173999866,111792800,-0.004143501166489205,-0.025208415358527247,-0.026902937535392635,0.016319998121744665,-0.7035078712308341,21.15974910940406,-1.1874086158804644,-0.6727999999370337,-0.5146086159434308,18.532157715895895,-1.0275313285735872,-0.045366445698446056,0
2019-05-29,42.50852966308594,42.98063391960515,42.177816071466665,42.27846723919467,113924800,-0.004780201068363521,-0.012771672273694357,-0.050672938745363716,0.014767100655863945,-0.6625767186058301,20.65865335785533,-1.2653143885970053,-0.791302877669028,-0.47401151092797733,18.551049139571752,-0.9225576008130865,-0.04564220431524224,1
2019-05-30,42.72900390625,42.95187356410809,42.338378646503465,42.64512610530578,84873600,0.005173184291537236,-0.00375051794331549,-0.024815432135353532,0.013984096639290157,-0.5703967688930376,23.539548918370542,-1.294344448808019,-0.8919111918968261,-0.4024332569111928,18.25667364886173,-3.098482990388174,-0.044400930843236264,0
2019-05-31,41.954933166503906,42.65470081886675,41.93576099917269,42.23292045101401,108174400,-0.018281915699448703,-0.017888932476274988,-0.025880403681605824,0.014398285996435424,-0.6572440155184194,23.277764695528575,-1.3640876666874817,-0.9863464868549573,-0.3777411798325244,18.49925529749178,-0.8686908527284215,-0.04393053175283945,0
2019-06-03,41.530757904052734,42.637924063031484,40.80462897423978,42.08194583387988,161584400,-0.010161715308332653,-0.02327044671624412,-0.032194148951096846,0.014380387765094467,-0.6995718622719879,30.39775339494939,-1.4370219732365754,-1.076481584131281,-0.3605403891052945,18.900538164738034,1.3153394938045975,-0.04270702506509694,1
2019-06-04,43.05012512207031,43.095658571768766,41.8231354139418,42.043609898576285,123872000,0.03593083027357835,0.0074871992657969955,0.00788018248897071,0.017822555750490562,-0.3521054674456551,37.14372317977442,-1.356584834500282,-1.1325022342050812,-0.22408260029520077,18.63475933235951,-0.1991610027338061,-0.0373442368538236,1
2019-06-05,43.74510192871094,44.33223920089857,43.40959805036203,44.16208845470289,119093600,0.016014513315385503,0.0417836282806312,0.028674896872719735,0.017456099554651428,-0.14910323836122372,38.270006167473355,-1.2226648827156126,-1.1505347639071875,-0.07213011880842513,18.595420296525674,-0.14362390932316096,-0.0344538874594027,1
2019-06-06,44.38734436035156,44.4472560114527,43.651627529605385,43.87450077319446,90105200,0.014574741257499912,0.06652008484646377,0.03807645383868241,0.016858319782058,0.07849763327739863,43.53034412605537,-1.0525753261413016,-1.1309428763540104,0.0783675502127088,18.316488434564697,-2.1803430917068325,-0.028696785709435346,1
2019-06-07,45.56880187988281,45.99297740766236,44.51915220426031,44.69648835711677,122737600,0.02626892119049007,0.056858175763375485,0.08262729072862118,0.017149746088544707,0.5289469942952421,51.38850609168733,-0.813071793635963,-1.0673686598104009,0.2542968661744378,18.62555930120627,0.1250118009682407,-0.020392145300990983,1
2019-06-10,46.15114974975586,46.8197622574143,45.92108736949208,45.96662081555493,104883600,0.012698560890445965,0.053542223338435946,0.1054875669273998,0.016925651474316523,0.8050895052840169,62.50988314794027,-0.5697056997044498,-0.9678360677892107,0.3981303680847609,18.468361721773423,-1.1585123676737588,-0.011742435420789676,1
2019-06-11,46.6855583190918,46.9707383872319,46.395587951299646,46.697541381656485,107731600,0.011512999187277106,0.05048048126821314,0.08106973584109856,0.016464316173713887,0.8787140685346717,61.20046368452741,-0.3299110029198715,-0.8402510548153429,0.5103400518954714,18.495153506704764,-0.7899186470175484,-0.005167268338518216,0
2019-06-12,46.5369758605957,46.96354653458816,46.345257840924276,46.47945935767915,73012800,-0.0031876967435140457,0.021023863334209025,0.06186752578219901,0.016324454113579218,0.7653738030946016,67.05529757853782,-0.1501307271661645,-0.7022269892855073,0.5520962621193428,18.106145326207724,-5.322866974596351,0.00246841504931683,0
2019-06-13,46.52740478515625,47.16007191931145,46.39560202710932,46.65921119992158,86698400,-0.00020568719002467262,0.008119615253738388,0.04708709733467442,0.016553551735838078,0.7266321230682189,73.85586246644422,-0.008329847882336594,-0.5634475610048733,0.5551177131225367,18.277945987139883,-2.3427599577513805,0.01019059791301169,0
2019-06-14,46.18948745727539,46.39318487526,45.60474916241707,45.90430741537999,75046000,-0.007289261232326094,-0.010682645165864812,0.013528914911858259,0.014853981957109585,0.6002131564980719,72.14530887748484,0.07590626611744966,-0.4355767955804087,0.5114830616978583,18.1336118168219,-3.243790599694853,0.019043460772900644,1
2019-06-17,46.465087890625,46.7215115562083,46.05289536835188,46.22783639546343,58676400,0.005949004571462968,-0.0015459438508877987,0.006779358592875262,0.013258592806858994,0.6422117083316413,74.8571549849968,0.1630234126110608,-0.3158567539421148,0.4788801665531756,17.887548159663833,-4.70778674026241,0.028844188287708405,1
2019-06-18,47.55786895751953,47.99881784169886,46.78141628249008,46.982718557000155,106204000,0.02324603081314036,0.021905774152277235,0.018512390218738517,0.01105638180166341,0.8344498193899512,79.92033324218056,0.31659318898810795,-0.18936676535607028,0.5059599543441782,18.48087233084624,-0.1267726253807149,0.03472688729083484,0
2019-06-19,47.41887664794922,47.90056870581225,47.284675122657916,47.85263645530765,84496800,-0.002926872423524962,0.026268162961078367,0.0187732145387276,0.011516467607837493,0.7169352991503318,78.0612561648356,0.42221578465695586,-0.06705025535346507,0.48926604001042096,18.252224221787838,-1.6587736326160898,0.03983415063509499,1
2019-06-20,47.79991912841797,48.07551129426495,47.457222541008775,48.0179947858048,86056000,0.008003556680037605,0.028322715069653004,0.026982458408789878,0.011288923102936553,0.7204069931529031,86.69877091766894,0.5305535058063313,0.05247049687849421,0.4780830089278371,18.27050880509398,-1.282606877529558,0.042814293397217096,0
2019-06-21,47.63695526123047,48.133025524334315,47.4859767191176,47.64174921755458,191202400,-0.0034151165703457664,0.001661567686166876,0.030856603070770205,0.009546304417229834,0.6119537346277855,89.63904196855678,0.5963873263522146,0.16125386277323828,0.4351334635789763,19.06884311080405,3.734089975600451,0.0421010974967051,0
2019-06-24,47.589027404785156,47.96766951247152,47.490771410564825,47.579439491988516,72881600,-0.0010066130934118789,0.0035818270162799593,0.02390098540589536,0.009206436416017719,0.5427926056575086,86.42303948259294,0.6373467889283972,0.25647244800427005,0.3808743409241272,18.10434676457181,-2.0754283251823513,0.039866695734533275,0
2019-06-25,46.867698669433594,47.75199176598326,46.80059424100011,47.5530846009983,84281200,-0.015273507518411833,-0.01969523718216948,-0.014618552925656836,0.010307328993758247,0.33712793571712363,74.95217274128223,0.6046324312728188,0.32610444465797983,0.278527986614839,18.24966938505234,-0.9473475970103999,0.03551322969406945,1
2019-06-26,47.88139343261719,48.16657348373054,47.294259969175215,47.39491110661809,104270000,0.021398272429289378,0.005118151817465666,0.009706591927157504,0.012130311851595722,0.5267025746649403,76.35579506122042,0.652975665713754,0.3914786888691347,0.26149697684461926,18.462494246765775,0.5269273516777837,0.032368835309652955,0
