Date,open,high,low,close,volume,logret_1d,logret_3d,logret_5d,realized_vol_10,bb_pos,rsi_14,macd,macd_sig,macd_diff,log_vol,vol_z_20,sma_diff,target,target_z
2010-03-30,7.09588006,7.12227278,7.02540071,7.07338667,527310000,0.01477926,0.03978903,0.03227252,0.01066361,0.90973754,70.06913893,0.18849923,0.17273322,0.01576601,20.08329917,0.20395260,0.01626753,0,0
2010-03-31,7.06258987,7.09617980,7.03169879,7.04789352,430659600,-0.00361060,0.01760062,0.02424901,0.01082704,0.82151246,67.19744877,0.19203496,0.17659357,0.01544139,19.88082854,-1.04248151,0.01530825,1,0
2010-04-01,7.12017312,7.15976060,6.98041488,7.07698584,603145200,0.00411931,0.01528797,0.04029773,0.01079838,0.90725216,67.04243024,0.19493744,0.18026234,0.01467509,20.21766852,0.74729162,0.01464546,1,1
2010-04-05,7.04729588,7.15316388,7.04099721,7.15256405,684507600,0.01062281,0.01113152,0.03234274,0.00937626,1.00474524,76.88060116,0.20101898,0.18441367,0.01660531,20.34421031,1.52373779,0.01742280,1,1
2010-04-06,7.14386768,7.20504922,7.10787840,7.18405581,447017200,0.00439320,0.01913532,0.03030398,0.00928919,0.97117839,77.24799562,0.20600507,0.18873195,0.01727312,19.91810763,-1.09078035,0.01933768,1,1
2010-04-07,7.18435562,7.25543483,7.15766337,7.21584654,628502000,0.00441542,0.01943143,0.01994013,0.00866503,0.91904311,78.99361637,0.21009993,0.19300555,0.01709438,20.25884977,1.01880572,0.02076561,0,0
2010-04-08,7.21104421,7.24403430,7.13906568,7.19634867,572989200,-0.00270575,0.00610287,0.02084499,0.00902381,0.76160341,76.80406260,0.20935846,0.19627613,0.01308233,20.16637743,0.44072108,0.02201012,1,1
2010-04-09,7.24074014,7.25453634,7.21164856,7.25153637,334182800,0.00763959,0.00934926,0.02436527,0.00694527,0.79648232,84.91747856,0.21079413,0.19917973,0.01161440,19.62719871,-2.92991855,0.02495717,1,0
2010-04-12,7.26382847,7.28992087,7.25213210,7.26652813,333026400,0.00206526,0.00699910,0.01580772,0.00557320,0.73709492,83.75631262,0.21071265,0.20148631,0.00922634,19.62373232,-2.95158841,0.02640041,0,0
2010-04-13,7.25363498,7.28182641,7.23114078,7.27072906,306210800,0.00057795,0.01028280,0.01199247,0.00569070,0.67193708,81.25239258,0.20858265,0.20290558,0.00567707,19.53978431,-3.35028962,0.02661488,1,1
2010-04-14,7.35620212,7.37209733,7.31991333,7.36849833,404076400,0.01335736,0.01600057,0.02093442,0.00540859,0.80076176,82.95600720,0.21233609,0.20479168,0.00754441,19.81711453,-1.67946293,0.02616087,1,1
2010-04-15,7.37119823,7.46866934,7.36310086,7.46537066,376784800,0.01306115,0.02699647,0.03670131,0.00534112,0.89758399,94.06359731,0.22058474,0.20795029,0.01263445,19.74718476,-2.04667060,0.02666902,0,0
2010-04-16,7.45487127,7.53194880,7.33430776,7.41978216,750545600,-0.00612538,0.02029313,0.02293634,0.00653803,0.72009519,86.60085439,0.22089689,0.21053961,0.01035727,20.43631097,1.92345568,0.02656398,0,0
2010-04-19,7.40868717,7.43447925,7.25093388,7.40988684,566924400,-0.00133453,0.00560124,0.01953655,0.00643318,0.65312144,84.33069007,0.21783473,0.21199864,0.00583609,20.15573652,0.27020811,0.02481380,0,0
2010-04-20,7.45397334,7.47526707,7.28662351,7.33550882,738326400,-0.01008839,-0.01754830,0.00887021,0.00771970,0.44439522,71.42123323,0.20701987,0.21100288,-0.00398301,20.41989656,1.61104516,0.02267011,1,1
2010-04-21,7.76168021,7.80516781,7.66960762,7.77427673,982391200,0.05809365,0.04667073,0.05360650,0.01937814,1.24165693,85.42977984,0.23118891,0.21504009,0.01614883,20.70550016,2.68471126,0.02385248,1,1
2010-04-22,7.74488712,8.00011073,7.68370480,7.99171305,793424800,0.02758471,0.07558997,0.06813005,0.01997187,1.32275674,87.69128313,0.26483549,0.22499917,0.03983632,20.49186932,1.53108033,0.02696228,1,1
2010-04-23,8.03730070,8.16296327,8.00761008,8.12247562,796955600,0.01622985,0.10190821,0.09048529,0.02002065,1.26016850,88.22670176,0.29860990,0.23972132,0.05888859,20.49630953,1.25540753,0.02956365,0,0
2010-04-26,8.15396597,8.17136037,8.04329847,8.08258724,479068800,-0.00492296,0.03889160,0.08689686,0.02049674,1.01697498,85.18057961,0.31848640,0.25547433,0.06301207,19.98735478,-0.53700873,0.03254476,0,0
2010-04-27,8.01570261,8.03279748,7.81326372,7.85884953,709343600,-0.02807180,-0.01676491,0.06891345,0.02379663,0.62463135,71.88611683,0.31258165,0.26689580,0.04568586,20.37985059,0.81930818,0.03428183,0,0
2010-04-28,7.89514154,7.91763414,7.69000294,7.84565639,758402400,-0.00168017,-0.03467493,0.00913962,0.02387989,0.54724469,72.19597661,0.30334080,0.27418480,0.02915600,20.44672467,0.96365300,0.03532358,1,1
2010-04-29,7.88824571,8.09758323,7.85795526,8.05679607,558840800,0.02655592,-0.00319606,0.00811083,0.02467411,0.75937209,74.87485588,0.30948699,0.28124524,0.02824175,20.14137520,-0.20300130,0.03624353,0,0
2010-04-30,8.07688746,8.11467624,7.82766299,7.83036184,542463600,-0.02850725,-0.00363150,-0.03662627,0.02696837,0.39808411,65.40475127,0.29271234,0.28353866,0.00917368,20.11163154,-0.18508153,0.03651142,1,1
2010-05-03,7.91283759,8.03400178,7.88404553,7.98811483,454342000,0.01994607,0.01799474,-0.01175723,0.02721761,0.56687884,68.08277500,0.28881833,0.28459459,0.00422374,19.93436078,-0.76621959,0.03842275,0,0
2010-05-04,7.88434653,7.89634242,7.70020130,7.75808334,723819600,-0.02921948,-0.03778066,-0.01290491,0.02919301,0.19932344,59.20622317,0.26412601,0.28050087,-0.01637487,20.40005275,0.89495842,0.04005587,0,0
2010-05-05,7.58863509,7.74188925,7.45967303,7.67740822,883103200,-0.01045329,-0.01972670,-0.02167803,0.02285817,0.04533977,55.04927943,0.23533456,0.27146761,-0.03613305,20.59895263,1.56134326,0.03565119,0,0
2010-05-06,7.61262810,7.74518836,5.97571640,7.38529634,1285860800,-0.03879098,-0.07846375,-0.08702493,0.02318827,-0.44411466,49.26507224,0.18679291,0.25453267,-0.06773976,20.97469421,2.77785269,0.02645478,0,0
2010-05-07,7.30911628,7.39489021,6.75428138,7.07368565,1676018400,-0.04310939,-0.09235366,-0.10162707,0.02391099,-0.89455469,43.65159874,0.12177518,0.22798117,-0.10620599,21.23968682,3.22543416,0.01393677,1,1
2010-05-10,7.50526050,7.63722094,7.45367551,7.61742640,984306400,0.07405692,-0.00784345,-0.04751622,0.03676634,-0.07961912,54.52184791,0.11282294,0.20494953,-0.09212658,20.70744779,1.05463560,0.00554905,1,0
2010-05-11,7.55294562,7.79437388,7.51275830,7.69330454,848906800,0.00991184,0.04085937,-0.00838490,0.03618180,0.00942089,48.53012647,0.11057631,0.18607488,-0.07549858,20.55945996,0.47786426,0.00063207,1,1
2010-05-12,7.77488059,7.89154646,7.75868665,7.86035585,654379600,0.02148147,0.10545023,0.02354986,0.03694697,0.25789380,47.57106495,0.12088202,0.17303631,-0.05215429,20.29919817,-0.58168281,-0.00236811,0,0
2010-05-13,7.89424087,7.94762534,7.68970211,7.74848509,599712400,-0.01433453,0.01705878,0.04800631,0.03595379,0.03910692,43.03585967,0.11865456,0.16215996,-0.04350540,20.21196076,-1.11704157,-0.00818618,0,0
2010-05-14,7.65251522,7.69210351,7.48276602,7.61232710,759362800,-0.01772843,-0.01058149,0.07338727,0.03528961,-0.22659350,41.54629814,0.10469561,0.15066709,-0.04597148,20.44799022,0.07586517,-0.01223884,1,0
2010-05-17,7.63872274,7.68310972,7.42908485,7.62432671,762834800,0.00157510,-0.03048786,0.00090545,0.03444050,-0.23227567,45.43667382,0.09352323,0.13923832,-0.04571509,20.45255205,0.03465907,-0.01830189,0,0
2010-05-18,7.70709869,7.75418450,7.50555826,7.56854010,782678400,-0.00734382,-0.02349716,-0.01635021,0.03338589,-0.38087574,44.69581360,0.07925393,0.12724144,-0.04798751,20.47823244,0.18656141,-0.02221922,0,0
2010-05-19,7.48276572,7.58533504,7.34330777,7.44797611,1025726800,-0.01605786,-0.02182659,-0.05388955,0.03358121,-0.56844465,37.92821757,0.05755347,0.11330385,-0.05575038,20.74866727,1.99093711,-0.02312216,0,0
2010-05-20,7.25423440,7.31331772,7.08418567,7.13067245,1282915200,-0.04353679,-0.06693848,-0.08309181,0.03417104,-0.99608288,36.60899485,0.01458383,0.09355984,-0.07897602,20.97240083,2.68182863,-0.02096683,1,1
2010-05-21,6.98251402,7.33281019,6.93842738,7.26742983,1223891200,0.01899716,-0.04059750,-0.04636622,0.03173064,-0.68810946,36.09542642,-0.00833863,0.07318015,-0.08151878,20.92530113,1.91742657,-0.01296954,1,1
2010-05-24,7.41618469,7.52475234,7.38559393,7.40058899,754238800,0.01815689,-0.00638274,-0.02978443,0.02080694,-0.41157462,42.83482840,-0.01558040,0.05542804,-0.07100844,20.44121959,-0.04649171,-0.01139863,0,0
2010-05-25,7.17835658,7.40059012,7.11267669,7.35440445,1048006400,-0.00626021,0.03089384,-0.02870082,0.02032444,-0.44998942,43.43535364,-0.02476084,0.03939026,-0.06415110,20.77015553,1.23015647,-0.01257741,0,0
2010-05-26,7.50016013,7.56164197,7.31031609,7.32111311,850654000,-0.00453700,0.00735968,-0.01717995,0.01818042,-0.46299028,48.54218872,-0.03432703,0.02464680,-0.05897384,20.56151602,0.18986765,-0.01627937,1,1
2010-05-27,7.51575605,7.61442685,7.47106957,7.59823132,666282400,0.03715312,0.02635591,0.06350996,0.02264795,0.10290859,62.10380077,-0.01932443,0.01585256,-0.03517699,20.31722416,-0.95721036,-0.01528180,1,1
2010-05-28,7.77937433,7.77967384,7.59822756,7.70409632,815614800,0.01383668,0.04645280,0.05834948,0.02240413,0.34083675,52.50637758,0.00109504,0.01290105,-0.01180601,20.51945274,-0.10606302,-0.01324062,1,1
2010-06-01,7.78837388,7.97581778,7.76648032,7.82256365,876472800,0.01526016,0.06624995,0.05545274,0.02284336,0.64409083,53.64813717,0.02653111,0.01562706,0.01090404,20.59141623,0.20122795,-0.00952491,1,1
2010-06-02,7.93382827,7.94162612,7.80756593,7.91613436,688548000,0.01189067,0.04098750,0.07360362,0.02272563,0.79638599,51.64238360,0.05362163,0.02322598,0.03039565,20.35009559,-1.25555280,-0.00595358,0,0
2010-06-03,7.95302450,7.96412184,7.80996755,7.89124393,650106800,-0.00314922,0.02400160,0.07499140,0.02177552,0.68832627,54.43043342,0.07224977,0.03303074,0.03921903,20.29264722,-1.23846801,-0.00149131,0,0
2010-06-04,7.74398686,7.85465354,7.63661968,7.67650747,758304400,-0.02758909,-0.01884765,0.01024919,0.01802295,0.22481570,51.89917090,0.06889112,0.04020281,0.02868831,20.44659545,-0.31629911,0.00380107,0,0
2010-06-07,7.74638831,7.77218040,7.51425707,7.52595425,886942000,-0.01980707,-0.05054539,-0.02339456,0.01936987,-0.14613021,47.30965225,0.05346468,0.04285519,0.01060950,20.60329015,0.82503793,0.00421654,0,0
2010-06-08,7.59492929,7.61172465,7.36729735,7.47766447,1000770400,-0.00643711,-0.05383327,-0.04509183,0.01885600,-0.24029656,47.50444680,0.03691698,0.04166755,-0.00475057,20.72403594,1.77881665,0.00615863,0,0
2010-06-09,7.54184675,7.55474359,7.27252746,7.29382038,854630000,-0.02489304,-0.05113722,-0.08187553,0.02050557,-0.59683859,45.90888620,0.00886592,0.03510722,-0.02624130,20.56617918,0.53189605,0.00801510,1,1
2010-06-10,7.34300491,7.52714928,7.26382837,7.51305437,776356000,0.02961462,-0.00171552,-0.04911169,0.02256008,-0.07419002,60.70521089,0.00427632,0.02894104,-0.02466472,20.47012174,-0.29155093,0.01287919,1,1
2010-06-11,7.44467520,7.61352500,7.41888312,7.60302830,545759200,0.01190454,0.01662612,-0.00961806,0.01946197,0.15697267,59.64819108,0.00780914,0.02471466,-0.01690552,20.11768841,-3.86916933,0.01392014,1,0
2010-06-14,7.67650778,7.77217860,7.61802511,7.62612247,602960400,0.00303289,0.04455205,0.01322191,0.01890429,0.21034409,56.92197080,0.01233031,0.02223779,-0.00990748,20.21736208,-2.22343255,0.01279298,1,1
2010-06-15,7.66691119,7.79317358,7.66271234,7.78837490,585074000,0.02105270,0.03599013,0.04071172,0.01953664,0.56088540,62.43339309,0.02867522,0.02352528,0.00514995,20.18724889,-1.88635777,0.01123909,1,1
2010-06-16,7.83066161,8.03010222,7.81656590,8.01510715,783678000,0.02869593,0.05278153,0.09430069,0.02135330,0.93039258,67.89915827,0.05924119,0.03066846,0.02857273,20.47950878,-0.12044310,0.00956351,1,1
2010-06-17,8.11557645,8.18455662,8.08258634,8.15366554,872855200,0.01713943,0.06688806,0.08182550,0.02184779,1.01386740,65.42819537,0.09356686,0.04324814,0.05031872,20.58728024,0.69353366,0.00832998,1,0
2010-06-18,8.16506310,8.24753917,8.14017036,8.21964645,784621600,0.00805961,0.05389497,0.07798057,0.01897194,1.00138357,64.64482864,0.12465734,0.05952998,0.06512736,20.48071212,0.00513184,0.00825315,0,0
2010-06-21,8.32821633,8.36780463,8.05949671,8.10268402,776490400,-0.01433183,0.01086721,0.06061585,0.01818006,0.71586903,57.96396885,0.13826505,0.07527699,0.06298805,20.47029484,-0.04025439,0.01027460,1,1
2010-06-22,8.16236505,8.27663077,8.14257130,8.21304989,717262000,0.01352897,0.00725675,0.05309211,0.01758002,0.80324054,58.36161146,0.15615480,0.09145256,0.06470224,20.39095174,-0.73353157,0.01447288,0,0
2010-06-23,8.23494475,8.23734409,8.03460391,8.12667656,768457200,-0.01057229,-0.01137514,0.01382390,0.01484905,0.59616137,56.40824382,0.16150126,0.10546230,0.05603897,20.45989543,-0.09681489,0.02014336,0,0
2010-06-24,8.12757849,8.19355955,8.04060481,8.06759739,714277200,-0.00729634,-0.00433965,-0.01061187,0.01423069,0.45296859,61.63062288,0.15913675,0.11619719,0.04293956,20.38678168,-0.72404294,0.02236657,0,0
2010-06-25,8.09938545,8.10568331,7.97192254,7.99861479,549942400,-0.00858734,-0.02645596,-0.02725882,0.01492390,0.29455035,64.77319634,0.14996780,0.12295131,0.02701649,20.12532410,-3.14400988,0.02480273,1,1
2010-06-28,8.00550826,8.09008413,7.93323020,8.04659653,584948000,0.00598084,-0.00990284,-0.00694616,0.01490825,0.34822508,67.78562641,0.14490272,0.12734159,0.01756113,20.18703351,-2.15583666,0.02792190,0,0
2010-06-29,7.92123329,7.92933146,7.62672173,7.68280506,1133344800,-0.04626449,-0.04887099,-0.06673962,0.02099447,-0.29383193,60.93044955,0.11026264,0.12392580,-0.01366316,20.84843910,3.20035620,0.02749193,0,0
2010-06-30,7.69900093,7.73678972,7.49806194,7.54364777,739452000,-0.01827887,-0.05856252,-0.07444620,0.01864489,-0.49637466,50.90018397,0.07076555,0.11329375,-0.04252820,20.42141993,-0.25772923,0.02391394,0,0
2010-07-01,7.62672156,7.64171742,7.29442123,7.45217371,1022896000,-0.01220009,-0.07674345,-0.07934995,0.01680596,-0.59378192,45.56515105,0.03171702,0.09697841,-0.06526139,20.74590366,2.51425204,0.01780728,0,0
2010-07-02,7.51246057,7.52565774,7.29382592,7.40599346,693842800,-0.00621616,-0.03669512,-0.07697878,0.01577062,-0.62326746,43.61527463,-0.00292190,0.07699835,-0.07992025,20.35775598,-0.93456442,0.00913278,1,1
2010-07-06,7.52775298,7.58173650,7.38259619,7.45667458,615235600,0.00681995,-0.01159631,-0.07613966,0.01658562,-0.53004308,39.71344852,-0.02598442,0.05640179,-0.08238621,20.23751584,-1.49289926,0.00128805,1,1
2010-07-07,7.51245433,7.76078100,7.49026206,7.75778103,654556000,0.03958680,0.04019058,0.00971162,0.02166649,-0.07463627,42.37179339,-0.01973734,0.04117397,-0.06091131,20.29946770,-0.80025152,-0.00634338,0,0
2010-07-08,7.87204832,7.88464484,7.64441632,7.74038744,738144400,-0.00224460,0.04416214,0.02574589,0.02161852,-0.15151099,36.80053062,-0.01600550,0.02973807,-0.04574357,20.41965003,0.15834024,-0.01411466,1,0
2010-07-09,7.70439539,7.79466845,7.65251092,7.78627157,433322400,0.00591038,0.04325258,0.04385636,0.02185592,-0.09756663,35.97867561,-0.00923902,0.02194266,-0.03118167,19.88699258,-4.12731750,-0.01942131,0,0
2010-07-12,7.75358624,7.85315640,7.64351937,7.71639729,562878400,-0.00901455,-0.00534876,0.04105798,0.02186728,-0.23999803,37.10938415,-0.00940638,0.01567285,-0.02507923,20.14857418,-1.97612016,-0.02372724,0,0
2010-07-13,7.68730759,7.68970613,7.39069528,7.55174732,1190924000,-0.02156861,-0.02467277,0.01266942,0.02225913,-0.53295978,28.70351201,-0.02256477,0.00802532,-0.03059010,20.89799531,3.60132753,-0.02957505,1,0
2010-07-14,7.47916693,7.67170823,7.46776927,7.57963562,812047600,0.00368616,-0.02689700,-0.02323122,0.01737487,-0.45228864,31.69359483,-0.03039220,0.00034182,-0.03073402,20.51506952,0.87693639,-0.02959914,0,0
2010-07-15,7.44467547,7.70679673,7.41678356,7.54124641,824866000,-0.00507765,-0.02296011,-0.02606427,0.01642122,-0.47254818,32.13863615,-0.03924084,-0.00757471,-0.03166613,20.53073151,0.95299416,-0.02668495,0,0
2010-07-16,7.59313290,7.64681690,7.45007594,7.49476242,1039858400,-0.00618304,-0.00757454,-0.03815770,0.01603142,-0.50406426,32.63698667,-0.04943447,-0.01594666,-0.03348780,20.76235039,2.95606489,-0.02201247,0,0
2010-07-19,7.49416111,7.49416111,7.18585337,7.36519909,1024478000,-0.01743835,-0.02869905,-0.04658150,0.01692700,-0.67655272,27.76868888,-0.06719311,-0.02619595,-0.04099716,20.74744905,2.15013929,-0.01713599,1,1
2010-07-20,7.28482544,7.58473556,7.19815133,7.55444431,1074950800,0.02536996,0.00174857,0.00035707,0.01874363,-0.28929231,45.27380437,-0.06524436,-0.03400563,-0.03123872,20.79554073,1.80065884,-0.01236978,1,1
2010-07-21,7.95032690,7.95212641,7.61772697,7.62492418,1185671200,0.00928634,0.01721795,0.00595725,0.01361440,-0.10839159,53.15197404,-0.05735171,-0.03867485,-0.01867686,20.89357486,1.65992605,-0.01031669,1,1
2010-07-22,7.72809096,7.79767017,7.65701177,7.76827908,645318800,0.01862628,0.05328258,0.02966118,0.01505033,0.27192995,61.78464637,-0.03907870,-0.03875562,-0.00032309,20.28525502,-0.53527225,-0.00763616,1,0
2010-07-23,7.71039683,7.80906762,7.68610393,7.79587126,533388800,0.00354561,0.03145823,0.03938984,0.01497180,0.41413902,64.73921699,-0.02211582,-0.03542766,0.01331184,20.09476117,-1.14876613,-0.00574656,0,0
2010-07-26,7.79767290,7.80067208,7.72899383,7.77607965,420551600,-0.00254196,0.01962993,0.05428623,0.01466972,0.42933148,62.36377659,-0.01015260,-0.03037265,0.02022004,19.85707774,-1.88658774,-0.00351504,1,1
2010-07-27,7.82376155,7.94162622,7.80666667,7.92003298,584771600,0.01834306,0.01934671,0.04725933,0.01328020,0.96168273,57.15053638,0.01081945,-0.02213423,0.03295368,20.18673190,-0.78282785,0.00214141,0,0
2010-07-28,7.90773865,7.97731786,7.80516934,7.82646227,519985200,-0.01188478,0.00391632,0.02608821,0.01429443,0.60832911,53.55469294,0.01966291,-0.01377480,0.03343771,20.06931091,-1.19606682,0.00443208,0,0
2010-07-29,7.81896226,7.87714460,7.68070404,7.74098539,643806800,-0.01098160,-0.00452332,-0.00351967,0.01478791,0.30811483,48.18900740,0.01954880,-0.00711008,0.02665888,20.28290924,-0.20965923,0.00574878,0,0
2010-07-30,7.67440945,7.78867435,7.64471724,7.71519661,448210000,-0.00333702,-0.02620340,-0.01040230,0.01462630,0.19299147,49.95022998,0.01717940,-0.00225219,0.01943158,19.92077243,-1.66722042,0.00690040,1,1
2010-08-02,7.81086847,7.87534869,7.78627605,7.85315561,428055600,0.01772347,0.00340485,0.00986313,0.01336619,0.59194836,62.77654753,0.02613253,0.00342476,0.02270777,19.87476365,-1.71393202,0.01032347,0,0
2010-08-03,7.82796346,7.89544286,7.78027781,7.85555506,417653600,0.00030549,0.01469194,-0.00817444,0.01165764,0.54983238,61.95441307,0.03304069,0.00934794,0.02369275,19.85016294,-1.42278132,0.01161742,1,0
2010-08-04,7.88284749,7.92603399,7.80697041,7.88704634,420375200,0.00400078,0.02202974,0.00771112,0.01150555,0.61312476,65.07212528,0.04058866,0.01559609,0.02499257,19.85665820,-1.14269831,0.01417092,0,0
2010-08-05,7.84955601,7.89304362,7.81416656,7.84865665,289097200,-0.00487932,-0.00057305,0.01381340,0.01039184,0.45573433,65.53453731,0.04297734,0.02107234,0.02190500,19.48227352,-2.20531676,0.01450134,0,0
2010-08-06,7.79107381,7.84235927,7.72659278,7.80037165,444897600,-0.00617101,-0.00704955,0.01097941,0.01058293,0.29382067,70.57012913,0.04050725,0.02495932,0.01554793,19.91335470,-0.81824504,0.01446695,1,1
2010-08-09,7.84205862,7.86215348,7.78477640,7.85015678,303128000,0.00636212,-0.00468821,-0.00038194,0.01071367,0.42635578,66.10076962,0.04208183,0.02838382,0.01369801,19.52966572,-2.12671191,0.01454767,0,0
2010-08-10,7.79317416,7.81116920,7.72419397,7.77997780,451920000,-0.00898002,-0.00878891,-0.00966745,0.00915529,0.16902422,58.44503062,0.03723759,0.03015458,0.00708301,19.92901573,-0.67958264,0.01123762,0,0
2010-08-11,7.65971260,7.66840980,7.49206244,7.50345850,620054400,-0.03618944,-0.03880733,-0.04985766,0.01405150,-0.71066903,37.40366790,0.01095937,0.02631553,-0.01535617,20.24531777,0.75553050,0.00755498,1,1
