Date,close,high,low,open,volume
2012-02-28,16.05750465,16.05750465,15.77079013,15.83407148,600387200
2012-02-29,16.26834106,16.42339631,16.06620241,16.24194994,952011200
2012-03-01,16.32922363,16.44139191,16.15827477,16.44019064,683270000
2012-03-02,16.35051537,16.39909956,16.27073817,16.32232394,431712400
2012-03-05,15.99002457,16.41949490,15.77528700,16.35771434,809124400
2012-03-06,15.90304852,16.00591733,15.48197429,15.70510793,810238800
2012-03-07,15.91595078,16.12858698,15.69431625,16.09919588,798520800
2012-03-08,16.25484848,16.28483861,15.95883608,16.03591283,516457200
2012-03-09,16.35021400,16.42729073,16.28843186,16.32142195,418919200
2012-03-12,16.55506325,16.55506325,16.40510614,16.46448899,407282400
2012-03-13,17.03790665,17.04030598,16.66751650,16.72120208,690855200
2012-03-14,17.68212128,17.83627478,17.25684732,17.33632501,1418844000
2012-03-15,17.56155968,17.99493027,17.35132280,17.98293358,1159718000
2012-03-16,17.56185913,17.67072633,17.33482689,17.53636655,825487600
2012-03-19,18.02761459,18.04770785,17.66622269,17.94573918,901236000
2012-03-20,18.17336655,18.20155636,17.73909608,17.97992357,816662000
2012-03-21,18.06960869,18.28404522,18.03691970,18.07680671,644042000
2012-03-22,17.97483253,18.12958666,17.86056605,17.92804544,623870800
2012-03-23,17.87616348,18.04861154,17.82667752,18.00932357,430488800
2012-03-26,18.20395660,18.20905640,17.85246326,17.98832055,595742000
2012-03-27,18.42889214,18.48287563,18.17636744,18.17996645,607129600
2012-03-28,18.52307129,18.63793683,18.30383612,18.54586341,655460400
2012-03-29,18.29033852,18.49127911,18.21146307,18.37791277,608238400
2012-03-30,17.98113441,18.31133503,17.93284812,18.25765102,731038000
2012-04-02,18.55335426,18.55755230,18.00601697,18.04950456,598351600
2012-04-03,18.87396049,18.96063618,18.66972205,18.81337801,834559600
2012-04-04,18.72371292,18.77019891,18.50447772,18.72491259,572980800
2012-04-05,19.00472832,19.03411942,18.69641969,18.80378770,641298000
2012-04-09,19.08119965,19.18946778,18.75339848,18.77829041,597536800
2012-04-10,18.84757042,19.31423049,18.77439221,19.19216696,889725200
2012-04-11,18.78039551,19.10039972,18.69461995,19.08030646,696614800
2012-04-12,18.67751884,18.93424321,18.60943883,18.74439919,614336800
2012-04-13,18.15147972,18.73540632,18.09989554,18.71771080,859644800
2012-04-16,17.39870834,18.30293717,17.34232548,18.29633979,1050786800
2012-04-17,18.28553772,18.29453444,17.15217715,17.36301459,1025528000
2012-04-18,18.24475288,18.60194680,18.07590224,18.40610440,954531200
2012-04-19,17.61793900,18.13648442,17.53036474,18.00122451,834719200
2012-04-20,17.18427086,17.83327758,17.10749362,17.73610596,1030985200
2012-04-23,17.14588547,17.29494242,16.69362122,17.11319647,966529200
2012-04-24,16.80337715,17.02561060,16.64502407,16.87325586,1076149200
2012-04-25,18.29454041,18.53446950,18.17457666,18.46369060,905777600
2012-04-26,18.22556114,18.43519898,18.05851077,18.42260165,536068400
2012-04-27,18.08459473,18.17996761,18.00961782,18.14667800,406722400
2012-04-30,17.51416779,17.94663969,17.48477669,17.92864465,506144800
2012-05-01,17.45868683,17.89745503,17.43169507,17.54176192,610999200
2012-05-02,17.57415199,17.61673945,17.36061567,17.40200346,427389200
2012-05-03,17.44938278,17.73669785,17.40379697,17.70970610,390549600
2012-05-04,16.95243645,17.34561880,16.95003711,17.30723099,529992400
2012-05-07,17.07930565,17.17797647,16.83187899,16.83997716,460118400
2012-05-08,17.04031372,17.13988308,16.75689864,17.08230055,497252000
2012-05-09,17.07030487,17.21426360,16.82048051,16.90595496,480704000
2012-05-10,17.11048508,17.27123751,17.04810550,17.23224907,333200000
2012-05-11,16.99622345,17.22895446,16.92544457,16.94493880,399546000
2012-05-14,16.74160194,17.02021834,16.72300787,16.87206318,352626400
2012-05-15,16.59014511,16.89155519,16.54755766,16.83847183,476336000
2012-05-16,16.37751198,16.70171583,16.22635684,16.61654090,560896000
2012-05-17,15.89884758,16.42009168,15.89884758,16.35441101,717220000
2012-05-18,15.90664864,16.29743165,15.66072287,16.01401662,732292400
2012-05-21,16.83337021,16.84116886,16.01671432,16.03021180,631106000
2012-05-22,16.70410919,17.21125684,16.57244832,17.08139468,694870400
2012-05-23,17.11168480,17.17886465,16.59193991,16.72000015,584897600
2012-05-24,16.95454597,17.28984648,16.83188174,17.27095128,496230000
2012-05-25,16.86365891,16.97042783,16.74909293,16.93263906,328507200
2012-05-29,17.16296577,17.21485104,16.95422984,17.12187913,380508800
2012-05-30,17.36991119,17.39450361,16.99172392,17.07090048,529429600
2012-05-31,17.32672501,17.43979022,17.13868128,17.41699650,491674400
2012-06-01,16.82467079,17.17436707,16.81057588,17.06969796,520987600
2012-06-04,16.92365074,17.01992222,16.45009359,16.83997659,556995600
2012-06-05,16.87985802,16.98902631,16.74489924,16.83307252,388214400
2012-06-06,17.13868332,17.21036075,16.95993580,17.02801583,401455600
2012-06-07,17.14647675,17.31442560,17.10988764,17.31352705,379766800
2012-06-08,17.40440941,17.41220806,17.06491089,17.14288782,347516400
2012-06-11,17.12998962,17.64973322,17.11379328,17.62634047,591264800
2012-06-12,17.27964020,17.29343559,16.99592563,17.22865666,435380400
2012-06-13,17.15968513,17.34922817,17.10630063,17.23046405,293580000
2012-06-14,17.14077759,17.19986089,17.01271733,17.13208039,345573200
2012-06-15,17.21876144,17.23345699,17.08140169,17.12488931,335255200
2012-06-18,17.56814957,17.63143090,17.10598870,17.12368422,440412000
2012-06-19,17.61703873,17.69471450,17.48777718,17.49677390,361404400
2012-06-20,17.56695557,17.67222374,17.41879882,17.64103234,358943200
2012-06-21,17.32493019,17.64133541,17.31803169,17.55796079,326351200
2012-06-22,17.45778465,17.46048351,17.25744472,17.36601237,284471600
2012-06-25,17.11799240,17.38881178,17.10599571,17.31383324,304382400
2012-06-26,17.15577888,17.22955614,17.01482014,17.13478387,276536400
2012-06-27,17.22985458,17.29703446,17.15247832,17.24484965,202997200
2012-06-28,17.06639671,17.21485292,16.96322840,17.14497422,282836400
2012-06-29,17.51477051,17.51477051,17.22235714,17.33482332,421500800
2012-07-02,17.77029610,17.79878704,17.50277623,17.53666649,400092000
2012-07-03,17.97693253,17.99462805,17.81468246,17.84107358,241712800
2012-07-05,18.29273987,18.42470030,17.98413172,18.01142300,484383200
2012-07-06,18.17097664,18.24775388,18.04201618,18.20726624,418930400
2012-07-09,18.41120148,18.41150099,18.11788957,18.15357852,379405600
2012-07-10,18.24085426,18.59054904,18.15387904,18.53356556,511957600
2012-07-11,18.12748528,18.22435575,17.91125013,18.17816929,469322000
2012-07-12,17.96163940,18.09869803,17.77509482,18.00182753,428041600
2012-07-13,18.14367485,18.21025406,17.99461961,18.08309398,311427200
2012-07-16,18.20185852,18.34311512,18.14517457,18.14817454,301260400
2012-07-17,18.20276070,18.33951975,18.08909327,18.31822523,293624800
2012-07-18,18.18236732,18.24474851,18.10139047,18.19226419,252700000
2012-07-19,18.42409134,18.45498161,18.17456505,18.33291812,436861600
2012-07-20,18.12358665,18.42769556,18.10559162,18.38540763,397471200
2012-07-23,18.10949516,18.17157685,17.62603960,17.82667910,487975600
2012-07-24,18.02221489,18.28493598,17.94993524,18.21595582,565132400
2012-07-25,17.24395561,17.41880304,17.09490027,17.22866103,877312800
2012-07-26,17.24124718,17.40679668,17.10568780,17.38760198,406632800
2012-07-27,17.54956627,17.56966114,17.14258833,17.24515769,403936400
2012-07-30,17.84557152,17.97783145,17.62933474,17.72230831,379142400
2012-07-31,18.31732750,18.34552052,18.07620042,18.09149500,462327600
2012-08-01,18.19886589,18.48648059,18.08459939,18.47178504,384501600
2012-08-02,18.22825241,18.31522601,18.00212042,18.07979778,332158400
2012-08-03,18.46548462,18.53386416,18.34132127,18.40340294,344920800
2012-08-06,18.67092323,18.74050244,18.45228874,18.51316914,302103200
2012-08-07,18.62174225,18.74440484,18.53566717,18.67752447,290446800
2012-08-08,18.59024620,18.71081054,18.50747064,18.57614969,244706000
2012-08-09,18.69626427,18.72638476,18.60801324,18.60951886,221642400
2012-08-10,18.72547531,18.72728174,18.63511708,18.63541788,194938800
2012-08-13,18.97548103,18.97548103,18.77217208,18.77638975,278832400
2012-08-14,19.02638626,19.23481695,18.98180952,19.03180876,340169200
2012-08-15,19.00047112,19.09595105,18.90770323,19.01462815,257342400
2012-08-16,19.16643715,19.17908695,18.99053668,19.01192263,254534000
2012-08-17,19.52094078,19.52335042,19.24082751,19.27666968,442761200
2012-08-20,20.03418922,20.03418922,19.57486173,19.57817539,613384800
2012-08-21,19.76040649,20.32726236,19.58781961,20.20497551,812719600
2012-08-22,20.14623642,20.15015168,19.52094935,19.71100527,565322800
2012-08-23,19.95829391,20.17726396,19.91371557,20.06311006,420128800
2012-08-24,19.97605896,20.16460926,19.74504077,19.86431473,437340400
2012-08-27,20.35134888,20.50766980,20.28689183,20.48116377,427008400
2012-08-28,20.32484818,20.36400402,20.20045252,20.33026906,267416800
2012-08-29,20.28478432,20.41128717,20.25858069,20.33839799,202806800
2012-08-30,19.99564552,20.22696622,19.96492341,20.19955776,302699600
2012-08-31,20.03690910,20.13811080,19.79625066,20.09744932,338321200
2012-09-04,20.32997322,20.33509330,20.01461915,20.05257019,367892000
2012-09-05,20.18720627,20.37153895,20.16822995,20.34804576,336375200
2012-09-06,20.36912155,20.42996415,20.20436686,20.27575043,391196400
2012-09-07,20.49473000,20.55617422,20.35407004,20.42274158,329666400
2012-09-10,19.96160698,20.58056766,19.94232986,20.49502864,487998000
2012-09-11,19.89684296,20.18328122,19.77365214,20.03298438,503983200
2012-09-12,20.17394447,20.17725813,19.75859368,20.08539263,712233200
2012-09-13,20.57122421,20.64712625,20.32394019,20.40225186,598360000
2012-09-14,20.82122421,20.99290705,20.71911692,20.78146676,600474000
2012-09-17,21.07723808,21.07783969,20.92151874,21.06428587,398031200
2012-09-18,21.14140129,21.15405110,20.97604333,21.08025787,373503200
2012-09-19,21.14711761,21.20404334,21.07091477,21.09169751,326874800
2012-09-20,21.04471588,21.08567977,20.89170693,21.05857051,336568400
2012-09-21,21.08658600,21.23658212,21.06459843,21.15646398,571589200
2012-09-24,20.80646515,20.93688492,20.57183246,20.68809519,639766400
2012-09-25,20.28689384,20.86639929,20.27062797,20.73025626,518789600
2012-09-26,20.03509140,20.26129026,19.91521425,20.14231714,576503200
2012-09-27,20.52123260,20.54683463,19.88962050,20.00829288,594090000
2012-09-28,20.09293175,20.51491001,20.08238917,20.44382722,535110800
2012-10-01,19.86070633,20.38358707,19.77366007,20.21521625,543594800
2012-10-02,19.91853523,20.07033936,19.59745788,19.93359468,627992400
2012-10-03,20.22394180,20.23629241,19.95828629,20.02545378,424281200
2012-10-04,20.08389091,20.30828343,20.04624230,20.21792353,370725600
2012-10-05,19.65589142,20.05979736,19.61643476,20.03570256,594006000
2012-10-08,19.22155952,19.50438498,19.15951210,19.48390304,637994000
2012-10-09,19.15167809,19.29143396,18.78120486,19.23601386,838597200
2012-10-10,19.30408859,19.42667622,19.18632025,19.26884801,510356000
2012-10-11,18.91825294,19.49354244,18.91825294,19.47245890,546081200
2012-10-12,18.96674347,19.13752226,18.83391570,18.96222499,460014800
2012-10-15,19.11885643,19.13000062,18.79024932,19.04626802,432502000
2012-10-16,19.57155418,19.58691604,19.00560237,19.13722697,549771600
2012-10-17,19.41552734,19.66190736,19.39715424,19.54383824,389037600
2012-10-18,19.05500412,19.33873209,18.97548758,19.26433725,476624400
2012-10-19,18.36826897,19.02879515,18.36164165,19.00711000,744086000
2012-10-22,19.09686089,19.13752235,18.39597263,18.44597185,546730800
2012-10-23,18.47428513,19.09294647,18.42428751,19.00559783,707145600
2012-10-24,18.57880402,18.87156887,18.39236253,18.71765752,558527200
2012-10-25,18.35922623,18.73452036,18.23904826,18.67427937,656325600
2012-10-26,18.19236946,18.49356809,17.80081252,18.35591939,1018432800
2012-10-31,17.93092728,18.13092259,17.70141468,17.91767426,510003200
2012-11-01,17.96766853,18.16224129,17.89628497,18.01826935,361298000
2012-11-02,17.37310791,17.98002194,17.31136289,17.94809501,599373600
2012-11-05,17.60864258,17.70351933,17.39720070,17.57551083,529135600
2012-11-06,17.55533600,17.79298158,17.47220661,17.77762133,374917200
2012-11-07,16.88362312,17.38407967,16.81554284,17.36289982,793648800
2012-11-08,16.27090263,17.01160395,16.19647021,16.96319105,1056146000
2012-11-09,16.55259895,16.78921138,16.14896523,16.35169024,929913600
2012-11-12,16.42461014,16.77771410,16.29813384,16.76712337,515802000
2012-11-13,16.42673302,16.65608357,16.22884925,16.30600613,532949200
2012-11-14,16.24458313,16.56440410,16.22340329,16.50540207,477170400
2012-11-15,15.90388298,16.32385531,15.81311200,16.26424893,789910800
2012-11-16,15.96621704,16.03641416,15.30267235,15.89117863,1266893600
2012-11-19,17.11750412,17.17105888,16.33535130,16.36046428,823317600
2012-11-20,16.97166634,17.30570899,16.78013799,17.30449867,642754000
2012-11-21,16.99556923,17.16712804,16.84125550,17.07272610,373002000
2012-11-23,17.29208755,17.30721740,17.02279805,17.16107377,272826400
2012-11-26,17.83763504,17.85185512,17.35896281,17.42522678,630579600
2012-11-27,17.69390869,17.86456097,17.55230416,17.83823604,533330000
2012-11-28,17.63824463,17.72478033,17.31509475,17.46668412,520864400
2012-11-29,17.83249092,17.98044928,17.70813467,17.85851367,514698800
2012-11-30,17.70903397,17.80343751,17.63036462,17.75472243,391319600
2012-12-03,17.73657036,17.99073329,17.71569270,17.96229151,364280000
2012-12-04,17.42370987,17.60374094,17.31115308,17.60374094,557068400
2012-12-05,16.30237579,17.22401497,16.30176982,17.21372803,1044638000
2012-12-06,16.55804253,16.74170289,15.69237761,16.00433215,1177212400
2012-12-07,16.13474846,16.79889740,16.03641174,16.74443449,787040800
2012-12-10,16.03096581,16.29390158,15.78164414,15.88512432,630484400
2012-12-11,16.38104248,16.62824567,16.25940746,16.33202521,592345600
2012-12-12,16.30872536,16.58104151,16.22612285,16.57408175,487144000
2012-12-13,16.02703285,16.26758011,15.90933096,16.07120883,625259600
2012-12-14,15.42491055,15.67725723,15.29752769,15.57498737,1009579200
2012-12-17,15.69844246,15.73384401,15.16591308,15.39889469,757607200
2012-12-18,16.15441704,16.18467350,15.74140280,15.88512583,625685200
2012-12-19,15.92475891,16.14836159,15.90025028,16.08088731,449369200
2012-12-20,15.78618336,16.04246317,15.69994987,16.03641156,481689600
2012-12-21,15.71356392,15.72385085,15.43852332,15.50599760,596268400
2012-12-24,15.73898315,15.86243288,15.69480717,15.74443042,175753200
2012-12-26,15.52203655,15.71749967,15.46515299,15.70358015,302436400
2012-12-27,15.58436584,15.62037174,15.26968837,15.53837358,455120400
2012-12-28,15.41885376,15.56681368,15.37437562,15.44003521,354278400
2012-12-31,16.10207176,16.19980414,15.40100869,15.44730153,659492400
2013-01-02,16.61220932,16.79284638,16.38830604,16.75714267,560518000
2013-01-03,16.40252686,16.63157523,16.36924378,16.57741449,352965200
2013-01-04,15.94563580,16.29752943,15.91023426,16.24730185,594333600
2013-01-07,15.85183811,16.01522682,15.58859859,15.79434859,484156400
2013-01-08,15.89450455,16.09359864,15.77166080,16.01250862,458707200
2013-01-09,15.64609623,15.88543160,15.61250935,15.80948502,407604400
2013-01-10,15.84003925,15.99767853,15.59828174,15.99253506,601146000
2013-01-11,15.74291897,15.89481049,15.70418863,15.76409882,350506800
2013-01-14,15.18164635,15.35562588,15.08361177,15.20978434,734207600
2013-01-15,14.70266724,15.09813097,14.62581254,15.07725331,876772400
2013-01-16,15.31295490,15.41431822,14.90175866,14.96650850,690804800
2013-01-17,15.20977592,15.45395408,15.19011020,15.44064053,453678400
2013-01-18,15.12869453,15.19586505,15.01976706,15.08391257,472922800
2013-01-22,15.27301979,15.36711958,15.02672470,15.26666600,461546400
2013-01-23,15.55259705,15.58224915,15.27301890,15.39525829,861509600
2013-01-24,13.63094902,14.09176850,13.62338329,13.91839340,1460852400
2013-01-25,13.30961132,13.80431890,13.16195521,13.66695135,1208026400
2013-01-28,13.61067677,13.71294662,13.18798161,13.24758880,785517600
2013-01-29,13.86604881,13.92444649,13.67996611,13.87300857,571158000
2013-01-30,13.82247829,13.99706373,13.75197901,13.82762176,417155200
2013-01-31,13.78193283,13.89660809,13.76650243,13.82701695,319334400
2013-02-01,13.72535324,13.90266151,13.56589763,13.89146643,539484400
2013-02-04,13.38344288,13.79554808,13.37376030,13.73412542,477117200
2013-02-05,13.85303879,13.91052832,13.38041821,13.43578927,573347600
2013-02-06,13.83821297,14.11506665,13.69388398,13.81158586,593706400
2013-02-07,14.24967861,14.30384944,13.82056222,14.09842320,704580800
2013-02-08,14.45541000,14.57197099,14.25059001,14.42558508,633158400
2013-02-11,14.60605812,14.75853256,14.40276267,14.50167089,517490400
2013-02-12,14.23993874,14.68061937,14.23506923,14.59327381,609053200
2013-02-13,14.21284866,14.41462434,14.09750509,14.21893555,475207600
2013-02-14,14.20006847,14.35375861,14.12185406,14.13707046,355275200
2013-02-15,14.00438309,14.30872080,13.99707883,14.26885130,391745200
2013-02-19,13.99920273,14.08259220,13.81234114,14.03298533,435783600
2013-02-20,13.66017628,13.92921004,13.65865334,13.92921004,476302400
2013-02-21,13.57526779,13.66991763,13.47666270,13.57344173,447182400
2013-02-22,13.71982574,13.74386772,13.59169969,13.67234968,330654800
2013-02-25,13.47605133,13.85099439,13.46905101,13.81234391,372579200
2013-02-26,13.66382980,13.74204424,13.31962422,13.50709538,501499600
2013-02-27,13.52991867,13.76943225,13.41061901,13.64739227,587350400
2013-02-28,13.43344593,13.63035135,13.43344593,13.51409511,322515200
2013-03-01,13.10080338,13.33544744,13.08589092,13.32996843,552448400
2013-03-04,12.78368664,13.03172108,12.75173090,13.01954731,582755600
2013-03-05,13.12119293,13.24444947,12.80498708,12.82720380,638433600
2013-03-06,12.95441532,13.24627524,12.91698140,13.22375378,460250000
2013-03-07,13.10415363,13.14767445,12.81442444,12.91911641,468473600
2013-03-08,13.13885021,13.25175909,13.04420118,13.08041774,391482000
2013-03-11,13.32601166,13.36070689,12.93859010,13.07888991,474236000
2013-03-12,13.03871727,13.35674999,13.01254449,13.25692755,465911600
2013-03-13,13.03628159,13.22344875,12.94528554,13.03932584,405549200
2013-03-14,13.16258240,13.22770960,13.10019226,13.17262453,303875600
2013-03-15,13.50222301,13.51957022,13.30714208,13.32783748,643960800
2013-03-18,13.86925793,13.92221138,13.42735987,13.43496807,606197200
2013-03-19,13.83182049,14.02903061,13.64952120,13.98429161,526775200
2013-03-20,13.75847435,13.92738250,13.68269469,13.92099168,308660800
2013-03-21,13.77825928,13.93803633,13.69821960,13.70187173,383255600
2013-03-22,14.05763721,14.06341853,13.78982090,13.83455827,395105200
2013-03-25,14.10846233,14.30232588,14.05368202,14.14224331,501135600
2013-03-26,14.03420830,14.17724602,14.01564371,14.16507225,294294000
2013-03-27,13.75847435,13.90212153,13.71738911,13.89177464,331237200
2013-03-28,13.47179127,13.75056403,13.44014029,13.68969682,442839600
2013-04-01,13.05332565,13.50344047,13.01771861,13.44865934,389732000
2013-04-02,13.08010769,13.33422896,12.97693705,13.01345835,529519200
2013-04-03,13.14706326,13.30805767,13.09593425,13.12819392,363216000
2013-04-04,13.01711273,13.23867045,12.94194174,13.20093339,358447600
2013-04-05,12.87955189,12.93281090,12.77242436,12.91911501,383695200
2013-04-08,12.97115803,13.01041721,12.85794523,12.92976803,300829200
2013-04-09,12.99459362,13.04085232,12.86585884,12.97572509,306614000
2013-04-10,13.25966454,13.30135927,12.96506595,13.02867265,375928000
2013-04-11,13.21827412,13.32966080,13.12301564,13.19970872,328364400
2013-04-12,13.08041096,13.21279699,13.05880293,13.21279699,238613200
2013-04-15,12.77759552,13.02228250,12.76846520,12.99519628,317520000
2013-04-16,12.97206879,12.98332830,12.79950931,12.82994291,305771200
2013-04-17,12.25870323,12.80042453,12.11596946,12.79038077,945056000
2013-04-18,11.93154240,12.34970160,11.86124010,12.32535487,666299200
2013-04-19,11.88527870,12.16131271,11.72002269,11.80736823,609274400
2013-04-22,12.13300991,12.24044218,11.90780174,11.94949486,429920400
2013-04-23,12.36004829,12.42852371,12.13727241,12.29491945,664238400
2013-04-24,12.33965969,12.63760582,11.94523846,11.97689027,969651200
2013-04-25,12.42852497,12.59773630,12.38652628,12.51526104,384837600
2013-04-26,12.69694996,12.74473078,12.42456798,12.47204486,764097600
2013-04-29,13.09015179,13.19666980,12.78216200,12.79585708,640326400
2013-04-30,13.47544479,13.55061660,13.14949985,13.24171412,691538400
2013-05-01,13.36923122,13.54087730,13.22010662,13.52657353,506909200
2013-05-02,13.55883217,13.65226217,13.41001071,13.44500907,421828400
2013-05-03,13.69456577,13.79347559,13.66930480,13.73504152,361300800
2013-05-06,14.02111721,14.06646245,13.82634024,13.86894679,496641600
2013-05-07,13.95873260,14.17450737,13.80778112,14.15076934,483753200
2013-05-08,14.11637592,14.16294017,13.87199366,13.97029398,472598000
2013-05-09,13.99322605,14.18408303,13.95677059,14.08635747,398487600
2013-05-10,13.87680817,14.08328978,13.80052692,14.02998420,334852000
2013-05-13,13.93103409,14.02784179,13.83177715,13.83208310,316948800
2013-05-14,13.59772682,13.94512942,13.54533989,13.90377222,447118000
2013-05-15,13.13788986,13.51010787,12.93906841,13.45373951,741613600
2013-05-16,13.31343269,13.41360995,12.83307365,12.96603007,603204000
2013-05-17,13.27299404,13.48223256,13.20406537,13.45037207,427904400
2013-05-20,13.56923199,13.65715487,13.17618246,13.23163215,451578400
2013-05-21,13.46905899,13.64735567,13.30179122,13.42280005,456022000
2013-05-22,13.52082634,13.73527326,13.42493815,13.60354152,443038400
2013-05-23,13.54503250,13.66818624,13.35049924,13.35540098,353021200
2013-05-24,13.63724327,13.65286715,13.49050116,13.50551232,276166800
2013-05-28,13.52358627,13.81982814,13.50551234,13.78276078,386145200
2013-05-29,13.63111782,13.70923806,13.46109243,13.47947395,330576400
2013-05-30,13.83422852,13.92368361,13.61763743,13.65256150,353519600
2013-05-31,13.77755642,14.00333748,13.77050976,13.86241411,384302800
2013-06-03,13.80788422,13.85812541,13.55545036,13.80819017,372352400
2013-06-04,13.76468563,13.92153799,13.70586640,13.88446900,292728800
2013-06-05,13.63601685,13.80788036,13.59312746,13.65255939,290589600
2013-06-06,13.43229294,13.69391748,13.29719246,13.64704584,416934000
2013-06-07,13.53492355,13.57873162,13.25798103,13.37225077,404535600
2013-06-10,13.44546795,13.75763967,13.38144103,13.62437733,450153200
2013-06-11,13.40594864,13.56402645,13.27483039,13.34896838,286112400
2013-06-12,13.24020863,13.51776378,13.21907029,13.46415225,265227200
2013-06-13,13.35570908,13.39185859,13.13482975,13.24971223,285832400
2013-06-14,13.17465401,13.36581774,13.12716882,13.33855222,271866000
2013-06-17,13.23439312,13.34774339,13.18415193,13.21723785,259414400
2013-06-18,13.22734642,13.32323465,13.17955610,13.22091330,195025600
2013-06-19,12.95867443,13.22397447,12.95867443,13.21600915,310940000
2013-06-20,12.76996422,13.04996871,12.71880354,12.84532682,357310800
2013-06-21,12.66763878,12.86676780,12.50220921,12.82050805,481118400
2013-06-24,12.33187962,12.51936703,12.19432744,12.48076666,480746000
2013-06-25,12.33463573,12.49271270,12.21822191,12.42868579,314162800
2013-06-26,12.19494247,12.40081062,12.12111125,12.37354510,367724000
2013-06-27,12.06351376,12.29664736,12.05616197,12.23108906,337246000
2013-06-28,12.14775944,12.26233428,11.91309367,11.98937573,578516400
2013-07-01,12.53652382,12.62996200,12.29144258,12.33647690,391053600
2013-07-02,12.82051086,12.91670586,12.54418269,12.55919385,469865200
2013-07-03,12.89127731,12.95806268,12.78865002,12.89311547,240928800
2013-07-05,12.78773022,12.96755907,12.72431602,12.87871751,274024800
2013-07-08,12.71512508,12.89740481,12.58033054,12.87014012,298138400
2013-07-09,12.93876266,12.97399268,12.57205993,12.67070496,352584400
2013-07-10,12.88913155,13.01381747,12.81315706,12.85451425,281405600
2013-07-11,13.09009933,13.11950977,12.90261274,12.95714295,326292400
2013-07-12,13.06620502,13.16668822,12.97123629,13.10112910,279563200
2013-07-15,13.09469414,13.21784786,13.01381791,13.02025185,241917200
2013-07-16,13.17924881,13.19487187,12.99451821,13.06651046,216538000
2013-07-17,13.18261909,13.24113320,13.11859217,13.16393244,198990400
2013-07-18,13.22703934,13.32231402,13.19180932,13.27666781,218878800
2013-07-19,13.01841450,13.29504943,13.00003298,13.26809068,268721600
2013-07-22,13.06007576,13.16546067,13.03434245,13.15657668,207796400
2013-07-23,12.83583164,13.07999342,12.82725360,13.05058380,369395600
2013-07-24,13.49509525,13.62008630,13.33426065,13.44669141,591936800
2013-07-25,13.43351936,13.52236174,13.35111093,13.50091745,229493600
2013-07-26,13.50979900,13.51133039,13.30607504,13.33548464,200152400
2013-07-29,13.71812248,13.78551976,13.48560155,13.50398225,248057600
2013-07-30,13.88753700,14.00486954,13.76223832,13.78460210,309422400
2013-07-31,13.86333084,14.01068568,13.76836211,13.93869425,322957600
2013-08-01,13.99047184,13.99414815,13.88569959,13.96198252,206250800
2013-08-02,14.16998768,14.17948521,13.98985371,14.03121090,274783600
