acc,auc,auprc,loss,prec,rec,val_acc,val_auc,val_auprc,val_loss,val_prec,val_rec,learning_rate
0.506413996219635,0.5071190595626831,0.5062903165817261,0.7169227004051208,0.5160576105117798,0.5322672724723816,0.5595855116844177,0.5207964181900024,0.5808148980140686,0.689497172832489,0.6000000238418579,0.7433628439903259,0.0005000000237487257
0.5195335149765015,0.5291508436203003,0.5282674431800842,0.6964801549911499,0.5270057916641235,0.5739577412605286,0.5284973978996277,0.48290929198265076,0.5671749711036682,0.6968441605567932,0.5833333134651184,0.6814159154891968,0.0005000000237487257
0.5244898200035095,0.5422731637954712,0.5495079755783081,0.6911409497261047,0.531982958316803,0.5699599981307983,0.5336787700653076,0.4342920482158661,0.5250444412231445,0.6993449926376343,0.5827338099479675,0.7168141603469849,0.0005000000237487257
0.537609338760376,0.5587063431739807,0.5603225827217102,0.6872462034225464,0.5387142300605774,0.6556253433227539,0.49740931391716003,0.422455757856369,0.5188711285591125,0.7047494053840637,0.5615384578704834,0.6460176706314087,0.0005000000237487257
0.5431486964225769,0.571476399898529,0.5739389657974243,0.6844145059585571,0.5542452931404114,0.5368360877037048,0.5077720284461975,0.4096238911151886,0.5114043354988098,0.7056689262390137,0.5681818127632141,0.6637167930603027,0.0005000000237487257
0.5434402227401733,0.5729968547821045,0.5762532949447632,0.6835344433784485,0.5445353984832764,0.6459166407585144,0.4922279715538025,0.40846240520477295,0.5064880847930908,0.7102014422416687,0.5600000023841858,0.6194690465927124,0.0005000000237487257
0.5539358854293823,0.5789942741394043,0.5804159641265869,0.6820813417434692,0.5551672577857971,0.6350656747817993,0.5077720284461975,0.42627209424972534,0.5180971622467041,0.7082946300506592,0.574999988079071,0.6106194853782654,0.0005000000237487257
0.5629737377166748,0.5954058766365051,0.592017650604248,0.678701639175415,0.5659685730934143,0.6173614859580994,0.4715026021003723,0.4348451495170593,0.5180926322937012,0.7126040458679199,0.5555555820465088,0.48672565817832947,0.0002500000118743628
0.5731778144836426,0.6049610376358032,0.6029398441314697,0.6762094497680664,0.5712866187095642,0.6567675471305847,0.45077720284461975,0.43235617876052856,0.516090452671051,0.7129467725753784,0.5353535413742065,0.4690265357494354,0.0002500000118743628
0.5670554041862488,0.6040536761283875,0.6023244857788086,0.6765519380569458,0.570147693157196,0.6173614859580994,0.43523314595222473,0.4333517849445343,0.5172218084335327,0.7123454213142395,0.5204081535339355,0.45132744312286377,0.0002500000118743628
0.5746355652809143,0.6084063053131104,0.6076464653015137,0.6749825477600098,0.5769230723381042,0.625356912612915,0.5025906562805176,0.42560839653015137,0.5130540132522583,0.7110668420791626,0.5726495981216431,0.5929203629493713,0.0002500000118743628
0.5661807656288147,0.6051377058029175,0.5993039608001709,0.6762710213661194,0.5633124709129333,0.6681895852088928,0.4663212299346924,0.43711280822753906,0.5178179740905762,0.7119429707527161,0.5480769276618958,0.5044247508049011,0.0002500000118743628
0.5769679546356201,0.6165206432342529,0.6125167012214661,0.673197865486145,0.5787814855575562,0.6293546557426453,0.5077720284461975,0.43451327085494995,0.5144537687301636,0.7101348042488098,0.5762711763381958,0.6017699241638184,0.0002500000118743628
