Date,ret1,ret5,sma20_rel,std20,sma50_rel,std50,rsi14,macd_norm,hl_range,vol_z20,dow_1,dow_2,dow_3,dow_4,Close
2010-04-05,0.010622747715116551,0.032342398815781714,-0.04480674714171873,0.00923469523567421,-0.1114074636345267,0.017029847280860023,75.75979813523134,0.02810447255251744,0.01568202241882043,1.1710988863286311,False,False,False,False,7.152562618255615
2010-04-06,0.004393398314317256,0.03030322551783332,-0.044723387147678983,0.009193980449097345,-0.11181364971604713,0.0151721183663188,76.63814637754852,0.028675317737196705,0.013525899363340223,-0.6917561304933333,True,False,False,False,7.184055805206299
2010-04-07,0.004415086337870309,0.01993986780754115,-0.045278357720441864,0.008640683896166654,-0.11260672600738975,0.014814591043179507,77.5234577674288,0.02911644710650452,0.01354954749383589,1.1568638511804792,False,True,False,False,7.21584415435791
2010-04-08,-0.0027052849458256336,0.020845051410969897,-0.03954350096101611,0.008694081810358167,-0.10736807489133693,0.014758210648073509,75.63060903865114,0.029092304497127932,0.014586371882595971,0.5791938080296374,False,False,True,False,7.196349620819092
2010-04-09,0.007639393322593677,0.024365340744072345,-0.0434842134244563,0.008748507564292818,-0.11135634331658317,0.014745074826419922,77.31890897439214,0.029068881494945666,0.005914303397038623,-1.85014923672957,False,False,False,True,7.251535892486572
2010-04-12,0.0020655850226632484,0.015808178051619097,-0.04222008924722043,0.008747690039502834,-0.10964055557910624,0.01322501566465789,77.76954773685969,0.028997710167371137,0.005200388425570496,-1.7143413281428737,False,False,False,False,7.2665300369262695
2010-04-13,0.0005774951115561797,0.011992274848857926,-0.03893896708257527,0.007980017753930932,-0.1059991614539546,0.011852369327514434,77.90191573935253,0.02868799490985088,0.006971189458512919,-1.7217537014281075,True,False,False,False,7.270727634429932
2010-04-14,0.01335768602136695,0.020934874532354583,-0.04736863647856071,0.008241230161085722,-0.11371322194469724,0.011845474998723186,80.77355865756205,0.02881673978028561,0.007082039978784631,-0.8330844986784367,False,True,False,False,7.368499279022217
2010-04-15,0.013060766826194243,0.03670092630437433,-0.054748335352046595,0.008325318824543364,-0.12095032496459979,0.011904255118324006,83.1147740344553,0.029547719186449894,0.014141090799553484,-1.0126294981611574,False,False,True,False,7.465368747711182
2010-04-16,-0.006124935365912212,0.0229365976158683,-0.04434315179531856,0.00868850159447826,-0.11165557934384007,0.01186824264384065,78.28379096660755,0.029771340864836737,0.02663704093225653,1.8652410690425587,False,False,False,True,7.419783592224121
2010-04-19,-0.001334788104778449,0.01953622448842671,-0.038043835971164786,0.00803141887483586,-0.10601523920281908,0.010326429074838628,77.23414789781343,0.029397847524334848,0.02477033383193404,0.3956178864396721,False,False,False,False,7.409886360168457
2010-04-20,-0.010088129737215127,0.008870599639655375,-0.02423460771414898,0.008598696990969358,-0.09293362186420928,0.010381307760539143,69.67377048512218,0.028221618054564135,0.02571649290161252,1.5470760304776705,True,False,False,False,7.33551025390625
2010-04-21,0.058093700992366694,0.05360661461065511,-0.07335284243396833,0.01465437408823257,-0.13910429466817764,0.012730469301244557,81.30203715883177,0.029737697430619738,0.017437015886678883,2.5840537583834244,False,True,False,False,7.77427864074707
2010-04-22,0.02758493857067633,0.06813078635513721,-0.09160360074929097,0.015391652241874006,-0.1572526022764531,0.01308327315770775,84.47832827482829,0.0331388086766531,0.039591753662890375,1.3281831392637589,False,False,True,False,7.9917168617248535
2010-04-23,0.016229022278568157,0.09048474399961773,-0.09807059209607105,0.014797596207113522,-0.16522822861960096,0.013050730777822464,86.01665050461379,0.03676344110578203,0.01912633471273076,1.222198121678149,False,False,False,True,8.122472763061523
2010-04-26,-0.004922728764001351,0.08689680334039468,-0.08645828490776508,0.014921539892670864,-0.15585234152420602,0.013042625064058866,83.3044241860803,0.039404024333833415,0.015844171697443243,-0.46687945380827545,False,False,False,False,8.082586288452148
2010-04-27,-0.028071317549900335,0.06891361552770947,-0.05479312560098748,0.016937754825350673,-0.12711412537236344,0.013901992930248448,69.9758831154254,0.039774496123569154,0.027934593632457077,0.730027368898255,True,False,False,False,7.858852386474609
2010-04-28,-0.0016805358009531009,0.009139378734389603,-0.04828169437641783,0.016888767810505714,-0.12119643597539587,0.013866774003689044,69.27189307004025,0.03866355616078273,0.02901365929901273,0.9111047976319987,False,True,False,False,7.845656394958496
2010-04-29,0.026556151618257123,0.008110591781970398,-0.06696183431549929,0.017401577067834514,-0.1393065772271257,0.01412872047091098,73.81173999824188,0.038413184593895866,0.029742340664896214,-0.17305381221719607,False,False,True,False,8.056797981262207
2010-04-30,-0.028507666139205252,-0.03662609663580289,-0.03516972551033226,0.019101505093133245,-0.10996196439584893,0.01492519136140867,63.0528067210623,0.03738173046282867,0.036653893589600875,-0.24396234614242113,False,False,False,True,7.830360412597656
2010-05-03,0.019946073513564786,-0.011757294358236884,-0.048993680743788515,0.019356522073917137,-0.1226820825907482,0.014980811618869596,66.69503040575444,0.0361560048605336,0.01877242137237057,-0.6497227362367979,False,False,False,False,7.9881134033203125
2010-05-04,-0.029219423218074882,-0.012905400026411346,-0.01709632979423692,0.020860657058157074,-0.09216476484949676,0.01568653285607993,57.75447895798176,0.03404525097098273,0.02528216196307263,0.7072914657340208,True,False,False,False,7.758082389831543
2010-05-05,-0.010452983978820907,-0.021677848204279232,-0.003762169893908318,0.02110273695535997,-0.07802131274457402,0.015527458173403822,54.971356053580884,0.03065285789721496,0.03675930772579999,1.403218259311315,False,True,False,False,7.677409648895264
2010-05-06,-0.038791355555826725,-0.08702535537836309,0.03692178620392483,0.023075698817436652,-0.037851026911911556,0.016611832160940806,46.27555347085691,0.02529252737515933,0.23959390152867338,2.5793871195224813,False,False,True,False,7.3852949142456055
2010-05-07,-0.043109062727972706,-0.10162675196713053,0.08134289265444106,0.0250473812338142,0.007404517116610387,0.017896414736263792,39.159341748937464,0.017215228917598538,0.0905622414028513,2.9261232505558645,False,False,False,True,7.073686599731445
2010-05-10,0.07405640699526192,-0.0475164184854333,0.006459122266531336,0.030192165016946913,-0.060617158360039336,0.0204829788272551,52.799229777086445,0.01481113170537014,0.02409546467316541,0.7564672011143169,False,False,False,False,7.6174235343933105
2010-05-11,0.009912216487508991,-0.008384778779849446,-0.0007214440980614079,0.030235313544166257,-0.06617677208836059,0.02035613717510572,54.337749720945595,0.01437302731269918,0.0366052825938392,0.2691793669306449,True,False,False,False,7.693304538726807
2010-05-12,0.021480923329304468,0.023549128528275964,-0.018829272148519927,0.030438134852601873,-0.08195952015584229,0.02049083525911784,57.61322814098271,0.015378636833030803,0.01690251884708442,-0.41469454944917533,False,True,False,False,7.8603515625
2010-05-13,-0.014334166325664786,0.048006317758437875,-0.002836819377137423,0.030588525693644376,-0.06490993091092856,0.020662277050807615,54.779321581620174,0.015313194005573336,0.03328692335097366,-0.6613349537308625,False,False,True,False,7.748483657836914
2010-05-14,-0.01772868566675895,0.07338669481965154,0.016263871662845597,0.030856843618456295,-0.044787297828892236,0.020890101561115065,51.4613483998202,0.01375334734548929,0.027499802479469173,-0.1061543697272504,False,False,False,True,7.612323760986328
2010-05-17,0.0015752235238068425,0.0009055113481963381,0.01607056426936726,0.030850720699353705,-0.04351602286694656,0.02028429845135441,51.738802613359205,0.012266335549484982,0.03331767909926559,-0.13035050223289268,False,False,False,False,7.624324321746826
2010-05-18,-0.007343573037115639,-0.016350278176428267,0.025099077781539858,0.030802873774826392,-0.03382865503833132,0.02033440786694506,50.29945671556819,0.01047142044896704,0.032849959992237575,-0.06792640783362965,True,False,False,False,7.568539619445801
2010-05-19,-0.016057671229043977,-0.05388887273477659,0.03950211401872261,0.02797317116466439,-0.016149817472217554,0.020388950512980012,47.2406855132691,0.007727349446318561,0.03249570973277771,0.78276972959637,False,True,False,False,7.447977066040039
2010-05-20,-0.04353711795342583,-0.08309182436253768,0.07972105110163419,0.02851051844587758,0.028717111112195992,0.02136563618767119,40.295404728969594,0.0020451750881425993,0.032133302350686704,1.5008646237965029,False,False,True,False,7.13067102432251
2010-05-21,0.018997486322626482,-0.04636565237315237,0.05351997751839832,0.028629065325396004,0.010746786920227125,0.02151377045633897,44.109374549973374,-0.0011474196788948694,0.05426716565228719,1.1866288326844414,False,False,False,True,7.267430782318115
2010-05-24,0.018156889921643462,-0.029783985975315477,0.029956227261029866,0.029117158051658223,-0.0058056533172784475,0.02163872547285976,47.61809062880029,-0.0021052942627792907,0.01880369442535668,-0.3595651445767554,False,False,False,False,7.400589942932129
2010-05-25,-0.006260405313156321,-0.02870081825135615,0.032994829317688934,0.028587856218854082,0.002181664977988218,0.02157632352776351,46.527055994444986,-0.0033668064561485195,0.039148434889106576,0.5502794563679039,True,False,False,False,7.354403972625732
2010-05-26,-0.004536802909541918,-0.017179949931854146,0.03410957600581854,0.02858638484105795,0.008349446826060314,0.021594574915016127,45.714032093564505,-0.00468875822513207,0.034328916581252325,-0.1136301212415895,False,True,False,False,7.3211140632629395
2010-05-27,0.03715286223817901,0.06351003025975095,-0.006623197857448249,0.029262212628540944,-0.026118756088934325,0.02216292590362273,53.066231928814794,-0.00254327527482094,0.01886719071138127,-0.7523478250009316,False,False,True,False,7.598230361938477
2010-05-28,0.013837051172171455,0.05834959510929588,-0.02109339086995987,0.028843070350851988,-0.03699225799383721,0.022221313162904103,55.543385130877255,0.00014216560674206399,0.023551923838162837,-0.30813725473472137,False,False,False,True,7.704098224639893
2010-06-01,0.015260640327014354,0.05545334551466672,-0.036976840823506496,0.028684177166440977,-0.048618543836048245,0.022205034963334393,58.20200369657198,0.0033916946358185656,0.026760723433792034,-0.182444957931891,True,False,False,False,7.822569370269775
2010-06-02,0.011890297344842217,0.07360404817266528,-0.047361358053984004,0.0280244747479806,-0.05689350192933185,0.02221042790504524,60.22514840718573,0.006773808900513614,0.016935057829765572,-0.8739701216299239,False,True,False,False,7.916137218475342
2010-06-03,-0.0031497006821803405,0.07499115040002675,-0.043001223749686956,0.027914636764334727,-0.05127617780166893,0.022151288642901494,59.40134303606445,0.009155757865755306,0.019534853133655775,-0.9496000193053488,False,False,True,False,7.891242980957031
2010-06-04,-0.027588849389029165,0.01024943877281856,-0.01433436519045983,0.027168710321098088,-0.02265990425997466,0.022563225343558733,52.7043343457378,0.00897434544510912,0.028402741937991027,-0.48365784434021925,False,False,False,True,7.67650842666626
2010-06-07,-0.019807579228784924,-0.023395191628137853,0.008388627835507645,0.025589186109249904,-0.0011722426013098808,0.022691006322219612,48.56972868321517,0.007104066936851012,0.034271179702490745,0.22022460943353336,False,False,False,False,7.525951385498047
2010-06-08,-0.006436215775128656,-0.04509204773028095,0.013965281552055897,0.019430441970735422,0.006755525048867117,0.022594399350493812,47.288513191089656,0.00493702395806978,0.032687654054563475,0.8249713273750928,True,False,False,False,7.477668285369873
2010-06-09,-0.024893877189126674,-0.08187622226424965,0.03678508352867005,0.019960129003859375,0.0330210872014669,0.02288826593441626,42.672582470660664,0.0012155611281123673,0.03869249863109299,0.040329240881323794,False,True,False,False,7.29381799697876
2010-06-10,0.02961514102537394,-0.049111380556695367,0.004219469764572548,0.02055214266231079,0.0040470067948632504,0.023166228060978844,49.05834134977491,0.0005692156746049408,0.035048449669211945,-0.42239960703995266,False,False,True,False,7.513055801391602
2010-06-11,0.011904598311468525,-0.009617932856197577,-0.008621031677590874,0.020578244493907348,-0.0063746019839808765,0.023204273646526052,51.44857488139807,0.0010271524670070016,0.02560057250398757,-1.6363589695048706,False,False,False,True,7.603030204772949
2010-06-14,0.0030327675231923315,0.013222413895779725,-0.01153262273699851,0.020207478841067876,-0.00794332069874959,0.023202295396629,52.07019234551964,0.001616893289438899,0.020213875080755523,-1.239474025916594,False,False,False,False,7.626123428344727
2010-06-15,0.02105270056041975,0.04071133023132804,-0.031071825304308853,0.020744993555587527,-0.026977756264950914,0.023332555387175987,56.30331665779738,0.0036818379749194866,0.016750764614040656,-1.2362065479549547,True,False,False,False,7.7883758544921875
2010-06-16,0.028696165148179693,0.09430137256863433,-0.05569539215644281,0.02152674637343442,-0.05242922203613032,0.023640836259934784,61.42978040531762,0.007391245788654327,0.026641729990875447,-0.2493653953078424,False,True,False,False,8.01511001586914
2010-06-17,0.01713919071806795,0.08182542226132833,-0.06741466610852098,0.02126908383659044,-0.06623106506526111,0.023733587310240705,64.19427919627226,0.01147548472998144,0.012506066269146965,0.23758825933419714,False,False,True,False,8.153666496276855
2010-06-18,0.008059378707398786,0.07798020265725872,-0.06827630029877285,0.01801226059665826,-0.07123653964654286,0.023734750159293883,65.46369460021039,0.015165807536996737,0.013062461185971659,-0.10140116886059047,False,False,False,True,8.219645500183105
2010-06-21,-0.014332302725337845,0.06061513240872867,-0.049672250486242464,0.018391995591067897,-0.05572847865682318,0.02384380620773481,61.313692641681705,0.017064085096496772,0.0380500976759885,-0.01855477410688287,False,False,False,False,8.102679252624512
2010-06-22,0.013528979587178644,0.05309141143548744,-0.05749650894182323,0.018252155219283802,-0.06611257405653181,0.02389734726368889,63.65496424515336,0.019012948503817163,0.0163227388993637,-0.454891978634403,True,False,False,False,8.213045120239258
2010-06-23,-0.01057205784718376,0.013823188440123946,-0.042728000037552394,0.018419441048656452,-0.05408057797777022,0.02396708371513268,60.56579357821661,0.019872896976229956,0.024947490015859924,0.046661658272945016,False,True,False,False,8.126673698425293
2010-06-24,-0.007296575038810394,-0.010612577316754426,-0.031091246227311298,0.018504727639665576,-0.04542027386067515,0.023949293014777297,58.47531734897224,0.01972531412265098,0.018959143601930517,-0.36984470588686214,False,False,True,False,8.06759262084961
2010-06-25,-0.008587704261172485,-0.027259660285325824,-0.020231923308848487,0.017074117988285873,-0.035853996844576796,0.02393748008473182,56.042931222819796,0.018749070151830888,0.016722992693202317,-1.655361236466086,False,False,False,True,7.998607158660889
2010-06-28,0.0059817890098486344,-0.006945568550139286,-0.023946976747052484,0.016890600833947538,-0.040046141804626734,0.023921243750272558,57.371345975326015,0.01800782149998759,0.01949320260897992,-1.226872833250937,False,False,False,False,8.04659652709961
2010-06-29,-0.04626504611706326,-0.06673959425438114,0.021361437353436097,0.01974371231151664,0.006120020722441666,0.024860065521897637,46.01787184536321,0.014351732540704954,0.03938792165028527,2.5287783140594815,True,False,False,False,7.682800769805908
2010-06-30,-0.018278310606094247,-0.07444584701329161,0.0377329651705518,0.01986704343324498,0.025231116265710174,0.024959540309960854,42.54933618709077,0.009380700446748894,0.03164619920011323,-0.09893233974876744,False,True,False,False,7.543647766113281
2010-07-01,-0.012200026683963496,-0.07934929865844466,0.047524967779691396,0.01998748711361944,0.03695111483994906,0.02359512313681926,40.393956439478075,0.00425599810287556,0.04660334046076435,1.5676948937997672,False,False,True,False,7.452174186706543
2010-07-02,-0.006216999940596573,-0.07697859433786887,0.05223135177956628,0.019149702582493787,0.041836149312731497,0.02324554810689514,39.31115122959659,-0.00039464787811434624,0.03130327004835371,-0.47311427053779664,False,False,False,True,7.405987739562988
2010-07-06,0.00682027286312158,-0.07614011048459601,0.044614712721562144,0.018752915442647088,0.03296893106198695,0.023136744231729598,41.174675224395614,-0.0034848382501507786,0.02670631590806591,-0.8727717399563085,True,False,False,False,7.456671237945557
2010-07-07,0.03958724352035743,0.009712179152824713,0.005874500883445988,0.020703603876682602,-0.007961995288533918,0.023855731846810876,50.8337615861345,-0.00254427760118808,0.034870659749195086,-0.5539737947952043,False,True,False,False,7.757781028747559
2010-07-08,-0.002244230616145214,0.02574625914277369,0.011019138748612045,0.019762446266507482,-0.006039221266850525,0.023531034908616754,50.31984975037351,-0.00206781122153328,0.031035723963241946,0.03431971281421356,False,False,True,False,7.740390300750732
2010-07-09,0.0059104440232146515,0.043856729849951835,0.006815682918037469,0.01876611953011992,-0.012049172386652929,0.02354645390988555,51.707096287784786,-0.0011865496081374007,0.018257458667980755,-1.728417197419401,False,False,False,True,7.7862749099731445
2010-07-12,-0.009015098154367632,0.04105863163618064,0.016667840777691678,0.018755454202311127,-0.003984712827274195,0.02325864576001786,49.442788745324314,-0.0012189888408836766,0.027167734442865726,-0.9462686887596006,False,False,False,False,7.716396331787109
2010-07-13,-0.021568741350460295,0.01266961742259886,0.038341822440617124,0.01939307670308685,0.01699355402023528,0.0231105629685359,44.49817634522396,-0.002988012202675997,0.0395949221682061,2.3227511077453644,True,False,False,False,7.551745414733887
2010-07-14,0.0036865357925359808,-0.02323109030522258,0.03314401109737575,0.018756068158286662,0.012173446194399196,0.022927437424445255,45.49260091556937,-0.004009690288086198,0.02690616883833847,0.29012884761872276,False,True,False,False,7.579636573791504
2010-07-15,-0.005077904276666717,-0.02606476396574403,0.035261740997770685,0.017377447968374198,0.016751168405865213,0.02257357269648785,44.31561781124175,-0.005203474301290679,0.03845692712232149,0.346341227673071,False,False,True,False,7.541245460510254
2010-07-16,-0.006183170635198568,-0.038158378624157226,0.037286994266064744,0.016721703813741173,0.022569985644166124,0.022543466734588586,42.869369461267866,-0.0065958636681847,0.026250459339762503,1.377501552498257,False,False,False,True,7.494760513305664
2010-07-19,-0.01743816159686672,-0.04658144206665626,0.049733438059875956,0.016708760064642857,0.040503539408832445,0.02199858690984883,39.044668689776096,-0.009123044594168104,0.04186006811094348,1.1895544260962916,False,False,False,False,7.365198612213135
2010-07-20,0.025370150463180342,0.0003574497469843769,0.019807979261267983,0.01791744863098268,0.015710634849098737,0.021386569524004084,46.546421273821224,-0.008636524256133954,0.051173086496603924,1.2973630633628848,True,False,False,False,7.554445266723633
2010-07-21,0.009285774410929523,0.005956688365377898,0.006525510771378418,0.017729293504514892,0.006342295213355831,0.018681110206687477,49.06062118040232,-0.007521617568819228,0.043856100207224594,1.5845143166961717,False,True,False,False,7.624920845031738
2010-07-22,0.018626899347303758,0.029661491989348258,-0.014356177988633867,0.018327067543089038,-0.012036208360738154,0.018815461269717948,53.81900336925452,-0.005030527170377974,0.01810676348239298,-0.7097370534990615,False,False,True,False,7.768280506134033
2010-07-23,0.003545732646963622,0.03939039527151025,-0.019587529172802598,0.01833045069241769,-0.01569847622491527,0.018570727468394815,54.69620421970538,-0.0028368136810061747,0.015772923808340066,-1.112975342201769,False,False,False,True,7.795873641967773
2010-07-26,-0.0025426919368387985,0.05428586493153819,-0.01852233870632458,0.01826083396416532,-0.0131215480081881,0.018461667478934792,53.905060435454466,-0.0013056076707131366,0.009217787282022027,-1.4983385128366498,False,False,False,False,7.776076316833496
2010-07-27,0.01834396984785688,0.047259684316214884,-0.037161390746909606,0.018727494421904866,-0.030282734824201185,0.018456715068228824,58.59505059651643,0.001366141442560867,0.017040275765276017,-0.8438386969164752,True,False,False,False,7.920036792755127
2010-07-28,-0.011885504686726254,0.02608840521855897,-0.02473150852203365,0.01566067503145208,-0.018171844659661818,0.01854303479060062,54.69915602833618,0.0025123955586874094,0.02199570068869208,-1.0034732418999244,False,True,False,False,7.826460361480713
2010-07-29,-0.010981170558646124,-0.00351966468739078,-0.012688263527482313,0.015269829811861466,-0.006885264320754425,0.018581625536321027,51.34129321707598,0.0025254107836096083,0.02537668640113523,-0.4757469290793427,False,False,True,False,7.7409868240356445
2010-07-30,-0.0033366503288157386,-0.010402047663170036,-0.007683846840308317,0.014983609952387808,-0.0028733329134721375,0.01843751046546492,50.33735179404099,0.002226783469493046,0.018658903991284097,-1.146347226562985,False,False,False,True,7.715200901031494
2010-08-02,0.017722914137438067,0.009863558411106888,-0.022268594808230957,0.015268505150153574,-0.018549659271293373,0.01744632364444969,55.36594448402111,0.0033277205405360024,0.011342274336945563,-1.132334570017695,False,False,False,False,7.853155612945557
2010-08-03,0.00030567434106791726,-0.00817473709568215,-0.020028543253077458,0.015250653032865767,-0.0173522680422884,0.017272542468953416,55.45048740582248,0.004206105003673071,0.014660333198288016,-1.10062969855799,True,False,False,False,7.855556488037109
2010-08-04,0.00400035342287538,0.007711121013919539,-0.02312147804055431,0.012544757836100224,-0.020041800856343217,0.01711013720580456,56.61126048725747,0.005146289412133267,0.01509609300051092,-1.0169342548452487,False,True,False,False,7.887044429779053
2010-08-05,-0.004879441899532864,0.013812849673032809,-0.017653513221894346,0.012592453711038218,-0.013989015675748617,0.017098839034708956,54.73858027064986,0.005475768802274636,0.01004975184279967,-1.3443840382169086,False,False,True,False,7.848653793334961
2010-08-06,-0.006171135237163373,0.010978364764685195,-0.01148224137373488,0.012618825662716934,-0.006656596911329027,0.017111783435793417,52.391117508216034,0.005192963414067565,0.014841150257675776,-0.8050544401374258,False,False,False,True,7.800367832183838
2010-08-09,0.006362917242178134,-0.00038163213057483477,-0.016900154206617612,0.012502778966488992,-0.01231524893705438,0.016330220036366118,54.5553576845249,0.005360639698213398,0.009856755237258829,-1.2078900867613556,False,False,False,False,7.850159168243408
2010-08-10,-0.00898062973155208,-0.009667936203194775,-0.006564756805232386,0.011598443332261602,-0.003210211506141536,0.016272973782631258,51.03373882190004,0.004786321327046022,0.011179367476979684,-0.6353242132826024,True,False,False,False,7.779975414276123
2010-08-11,-0.03618893984552977,-0.049857229471600026,0.02953744102019984,0.014310884868209934,0.03267265111564033,0.016914946256122675,40.06141188371589,0.0014605806645484193,0.02350214277305455,0.014828723901516403,False,True,False,False,7.503459930419922
2010-08-12,0.006375014151144232,-0.03860277342092304,0.023062551001535425,0.014347368959259511,0.02514440755435543,0.01684813318560474,42.37684062705726,-0.0007847031075132782,0.027721511201231966,-0.2506338364705071,False,False,True,False,7.55144739151001
2010-08-13,-0.010741450633163032,-0.043173088816922583,0.03395038250280713,0.014487412734900918,0.035089643829684825,0.016902543661413843,39.60663195742512,-0.0034163971342688775,0.011200308900109385,-0.849471336518155,False,False,False,True,7.470767974853516
2010-08-16,-0.005878290816218066,-0.0554142968753187,0.040462077354903814,0.013983650696872862,0.04052017304859823,0.016481676322818738,38.14905945944891,-0.005935026396570815,0.013689377485603156,-0.9234605966180242,False,False,False,False,7.426981449127197
2010-08-17,0.01733428901748903,-0.02909937812627772,0.022597704559728093,0.013329082349859469,0.02272068651823056,0.016438058532706655,44.6544993981686,-0.006319548722060756,0.021550305789672174,-0.3964134114234952,True,False,False,False,7.556845188140869
2010-08-18,0.004355697139940925,0.011445258859193034,0.017922110101933564,0.013193523317455031,0.018571276353531285,0.01642156880097843,46.20237002319978,-0.0062531867538687565,0.01221007688513996,-1.0649066966823386,False,True,False,False,7.589832305908203
2010-08-19,-0.012684850477979414,-0.007614605769930563,0.02908767859208483,0.012686072950253011,0.03210866838351434,0.01612747454307218,42.49083250342228,-0.007248320707751277,0.01920923226333736,-0.1925049000630225,False,False,True,False,7.49416446685791
2010-08-20,-0.0009613052337347753,0.002165539629497606,0.028014436510706897,0.012626074813858308,0.033031616934163566,0.015572730803231688,42.21594145481623,-0.007967144058749435,0.019708403342288527,-0.5459802267040847,False,False,False,True,7.486963748931885
2010-08-23,-0.015501503640866847,-0.007457673195151188,0.041332310981835096,0.0129817245212049,0.048542582483688035,0.01562489431011027,37.98353454734607,-0.00981205005127899,0.027461274031643012,-0.2437224277353711,False,False,False,False,7.371799468994141
2010-08-24,-0.024171098364754177,-0.04896306057739428,0.0617763865202301,0.012839811318312893,0.07299960823252438,0.015965117842178723,32.60255605528971,-0.013270126135571023,0.018130201833620865,1.6123687572393524,True,False,False,False,7.195751190185547
2010-08-25,0.012261418917452067,-0.04105733879988323,0.04511721566523774,0.013266219777708803,0.05854009310223285,0.01576259963837228,37.417114741344975,-0.014477393045632144,0.027955077505309536,1.4524649150429823,False,True,False,False,7.284524440765381
2010-08-26,-0.010803625286973576,-0.03917611360887749,0.052759244124719995,0.013261070500789831,0.06779327367847188,0.01520666572371687,35.040223352103084,-0.016418588830747545,0.022765128446769842,0.3394566573894485,False,False,True,False,7.206248760223389
2010-08-27,0.005561311034047389,-0.032653497341095204,0.04368632533035233,0.013417961772776921,0.05936749118026152,0.01499395839635503,37.24438813481141,-0.0170889806824108,0.029178107837552883,1.1091830848545003,False,False,False,True,7.246436595916748
2010-08-30,0.003635578484951679,-0.013516415215276589,0.035909125151477816,0.01261094378730714,0.05291936280264342,0.01494419564934824,38.71511059388176,-0.017137845120727413,0.020907309949537597,-0.5417434516440164,False,False,False,False,7.272829532623291
2010-08-31,0.0024709437488273367,0.013125626898304855,0.029479701814844272,0.012657601511733521,0.04809380506676186,0.014860178428723194,39.75173775648667,-0.016790518038389646,0.017317987360783434,-0.165258498610217,True,False,False,False,7.290822505950928
2010-09-01,0.029307327674730998,0.030171535655583837,-0.0027804209949480185,0.014588710792028918,0.015943614556820584,0.015358279959863877,50.59692797762612,-0.013583692069986083,0.020692625767975835,2.1441495257862426,False,True,False,False,7.507658958435059
2010-09-02,0.0073232111907075015,0.04829837213326491,-0.01194618215512111,0.014736833130832296,0.0070397600266374205,0.015358104592805337,52.919572348263586,-0.010631886361220502,0.014276093206474242,-0.38546125859126507,False,False,True,False,7.562840938568115
