model,roundtrip_bps,trades,exposure,turnover,CAGR,Sharpe,MaxDD,final_equity
Entry@t+1 (No-Overlap),5.0,130,0.28761061946902655,259.0,-0.07352646483712,-0.6205211170480139,-0.17378210423236118,0.8719870128054372
Entry@t+1 (No-Overlap),10.0,130,0.28761061946902655,259.0,-0.10639382846441525,-0.9133972334765688,-0.21108043342338823,0.8172845145152347
Entry@t+1 (No-Overlap),15.0,130,0.28761061946902655,259.0,-0.13810298646502528,-1.2056497533999686,-0.2510050560072604,0.766001259521566
Entry@t+1 (No-Overlap),25.0,130,0.28761061946902655,259.0,-0.1982074327502713,-1.7874064017717965,-0.32911343283203354,0.6728539041723381
Entry@t+1 (No-Overlap),50.0,130,0.28761061946902655,259.0,-0.3308710398182464,-3.2159530738024227,-0.5135641639155109,0.4864358360844892
Entry@t+1 (No-Overlap),100.0,130,0.28761061946902655,259.0,-0.534296365486774,-5.8853692040008605,-0.7460755212255541,0.25392447877444596
